GeniusName,Title,Lyrics,GeniusName,Artist
Walid Georgey,Rif,"9 ContributorsRif LyricsPour faire la bataille faut les outils et le papier
J'irai me cacher dans les montagnes
Fumer le teushi fumer l'amné
Gros j'ai passé tout mon temps
À ves-qui les keufs à recharger le Uzi

Aux barreaux fait le menaçant
Descends en promenade tu remontes sans tes Asics
Menotté j'ressors du dépôt, j'vesqui l'mandat dépôt
Putain d'arrivage de bédo, bibi tout, j'recompte les pesos
Menotté j'rеssors du dépôt, j'vesqui l'mandat dépôt
Putain d'arrivage de bédo, bibi tout, j'rеcompte les pesos

[Refrain]
Si t'es mon co' tu fumeras la peufra sa mère
Bientôt y'a l'arrivage des putains de salaires
Si t'es mon co' tu fumeras la peufra sa mère
Bientôt y'a l'arrivage des putains de salaires

Et j'rallume un bédo de skunk j'peux t'la vendre devant l'mondéo
J'ai pas retenu la leçon ouais j'suis toujours tombé de haut
Y a la cale de seillo fait qu'augmenter comme le prix d'l'essence
Avant d'parler tel-ho faut vérifier la date de naissance
Gros bolide le poto il géchar la sel3a
Pillon ou CC, mais le poto il géchar la sel3a
You might also likeJ'ai du papier à faire entrer bats les couilles du second tour
J'ai du papier à faire entrer bats les couilles du second tour

[Refrain]
Si t'es mon co' tu fumeras la peufra sa mère
Bientôt y'a l'arrivage des putains de salaires
Si t'es mon co' tu fumeras la peufra sa mère
Bientôt y'a l'arrivage des putains de salairesEmbed",Maes,Maes
Walid Georgey,RIVOLI,"3 ContributorsRIVOLI Lyrics[Paroles de ""RIVOLI""]

[Intro]
La vie continue

[Couplet unique]
J'te mens pas, on a ramé pour en arriver là, j'écris diamant en cinq minutes sur une prod' de Nino Vella
Il m'faut l'dernier Cullinan garé dans ma villa, pour faire les courses, un quatre anneaux et pour la route un p'tit Velar
C'est pas à l'hôpital, mon pote, que tu vas t'réveiller, on fait parler les matinales de tous les journaux du pays
On croit en Dieu, ses messagers et c'qu'ils ont révélé, j'ai pas vendu mon âme pour acheter des sapes sur rue Rivoli
C'est que en haussant l'ton qu'le chien obéit, j'suis interdit d'détention d'armes, j'suis tombé d'dans comme Obélix
J'ai commencé très jeune des mots dans l'carnet puis la vente de stupéfiants m'a fait compter eu' par mill'
Y a des tueurs, c'est la gentillesse incarné, c'est normal qu'j'les trouve ridicules quand j'fais tourner leurs vinyles
On sait qu'tout le monde a une fin, c'est logique en effet, y a un plan, on y va

[Refrain]
Jette bouteille à la mer, j'sais plus comment faire, amitiés éphémères
Vendu prolifères, j'ai baigné, baigné dans l'sale mais j'suis fait pour la musique
J'ai remis la c' dans le sable, j'ai creusé, posé ma brique
Jette bouteille à la mer, j'sais plus comment faire, amitiés éphémères
Vendu prolifères, j'ai baigné, baigné dans l'sale moi mais j'suis fait pour la musique
J'ai remis la c' dans le sable, j'ai creusé, posé ma briqueYou might also likeEmbed",Maes,Maes
Walid Georgey,SAMU,"5 ContributorsSAMU Lyrics[Paroles de ""SAMU""]

[Intro : tag]
David Jak

[Refrain]
On leurs passera jamais la paix, le salut (Le salut)
Pour les éteindre, on s'allume
On n'est bon qu'à donner du taff' au Samu (Au Samu)
Nouveau jouet on s'amuse, faut placer, éviter les pertes (Éviter les pertes)
Plus de pourcentage dans les parts (Les parts)
2.7.0 on les baise, on appuie, ils font que les ler-par
On leurs passera jamais la paix, le salut (Le salut)
Pour les éteindre, on s'allume
On n'est bon qu'à donnеr du taff' au Samu (Au Samu)
Nouveau jouet on s'amuse, faut placеr, éviter les pertes (Éviter les pertes)
Plus de pourcentage dans les parts (Les parts)
2.7.0 on les baise, on appuie, ils font que les ler-par

[Couplet unique]
J'vais jamais attendre que les étoiles s'alignent (Les étoiles s'alignent)
Fuck la brigade canine, j'remplis chaussettes avec piles alcalines (Alcalines)
Cellulisé sous Cali', j'récupère ma liberté sous calibre (Sous calibre)
Petit ou grand, on carry, quatre-vingt ze-trei est de Paris, BM ou t'es, on varie
Mets pas ton nez dans mes affaires, la plupart on fait une O.D. (O.D.)
On sait très bien c'qu'il y a à faire, même dans une mer de problèmes inondées (Inondées)
Jamais on a pris la fuite, on a mis en sécu' la famille (La famille)
J'avais déjà pensé à la suite, j'ai brûlé mes sapes au cas où ça m'examine (M'examine)
Aujourd'hui c'est plus la même, j'gère le réseau d'la mezzanine (Mezzanine)
Quarante degrés où j'vis, mais c'est la pluie qu'tu vois quand ça élimine (Élimine)
J'bosse avec toutes les mélanines, faut du papier comme Ben Ali (Ben Ali)
J'rêve de repentir et lâcher la musique comme a fait Mélanie
You might also like[Refrain]
On leurs passera jamais la paix, le salut (Le salut)
Pour les éteindre, on s'allume
On n'est bon qu'à donner du taff' au Samu (Au Samu)
Nouveau jouet on s'amuse, faut placer, éviter les pertes (Éviter les pertes)
Plus de pourcentage dans les parts (Les parts)
2.7.0 on les baise, on appuie, ils font que les ler-par (Ler-par)
On leurs passera jamais la paix, le salut (Le salut)
Pour les éteindre, on s'allume
On n'est bon qu'à donner du taff' au Samu (Au Samu)
Nouveau jouet on s'amuse, faut placer, éviter les pertes (Éviter les pertes)
Plus de pourcentage dans les parts (Les parts)
2.7.0 on les baise, on appuie, ils font que les ler-par (Ler-par)Embed",Maes,Maes
Walid Georgey,SANS BOUSSOLE,"4 ContributorsSANS BOUSSOLE Lyrics[Paroles de ""SANS BOUSSOLE""]

[Intro : tag]
Boumi'
You know, I don’t like to do that!

[Couplet 1]
Verre de rosé, j'perds la raison, chef du rrain-té, j'suis convoqué toutes les saisons
J'm'enfume tard le soir, j'rêve de provisoire, minuit passé, billets oranges, j'ferme le réseau (J'ferme le réseau)
Y a plein d'ces-piè dans la maison, j'parle pas d'espace, j'parle des affaires, j'parle du poison
J'allume tard le soir, j'ai les mains sales, elle veut monter dans la Fe-Fe, faut qu'elle avale (Hein)

[Pré-refrain]
Impossible de leurs appartenir, tant d'haineux, on m'laisse même pas l'temps d'aimer
Ma chute attend que d'faire à part tenir (Oh)

[Refrain]
Sans boussole, j'la descendrai du nord, on va pas t'faire un dessin
Sans boussole, j'me suis jamais du-per, personne connait son destin
On restreint le cercle, on restreint, t'es pas là quand y a famine, tu seras pas au festin
Il en reste plein, tu m'fais, il en reste plein, gros, m'appelle pas la famille, quand ça tire, tu restes loin

[Couplet 2]
Quelques res-fré partis trop tôt (Partis trop tôt)
Même dans palace, j'ai l'cœur serré comme au dépôt (Dépôt, dépôt, dépôt)
Beaucoup perdent d'temps, souvent menotté (Menotté)
Jamais balance, c'est des salopes dans leurs dépôts (Dans leurs dépôts)
Maman tu sais (Maman tu sais), t'avais raison (T'avais raison), qui sème le mal en récoltera floraison (Floraison)
Personne m'a poussé, fucking hustle (Fucking hustle)
Y a qu'des tes-trai autour de oi-m, laissez-moi seul (Laissez-moi seul)
You might also like[Pré-refrain]
Impossible de leurs appartenir, tant d'haineux, on m'laisse même pas l'temps d'aimer
Ma chute attend que d'faire à part tenir (Oh)

[Refrain]
Sans boussole, j'la descendrai du nord, on va pas t'faire un dessin
Sans boussole, j'me suis jamais du-per, personne connait son destin
On restreint le cercle, on restreint, t'es pas là quand y a famine, tu seras pas au festin
Il en reste plein, tu m'fais, il en reste plein, gros, m'appelle pas la famille, quand ça tire, tu restes loinEmbed",Maes,Maes
Walid Georgey,SDM & Maes - Passat (English Translation),"2 ContributorsSDM & Maes - Passat (English Translation) Lyrics[Intro : tag]
Chanchee
Finish him

[Verse 1: Maes]
You'll never see me in the back of the Passat calling out names
I'm from the stone-crushing generation of the 307 and Mégane
The response will be in silence, I finished breaking it with flint
As long as the extra is stylish, I don't give a damn about the syno'
It's not cinema, I take out the strap, I put them all down (Piou, piou, piou, piou)
Too many bitches in the game, few people amaze me
The new enemies were the old friends, there is the Kalash and the motorcycle, they will run like sheep

[Bridge: Maes]
Baby, I can't help you, I'm going around in circles like my brothers in jail
Warrant, deposit, police custody, you had my resumé
I need a million in drugs and CDs

[Chorus: SDM & Maes]
A million euros is not enough to stop everything
Put your gun away, we know you're not going to shoot
Even if I go up there, I don't forget that it comes from the hood
Three times filtered, guaranteed product
I'm selling Gattuso's strike, I'm taking out the .9 in case of problems
I cut a strip with a knife, I'm going to spend it all at Gucci
I get my share of the cake, I vary, enter and invest
I close the trap because I open early, big bag, hash slinging
You might also like[Verse 2: SDM]
You'll never see me in the back of the Passat calling out names (Wow)
The scorer who waits for the passer's cross, noon to midnight, we're selling (Wow)
Hundreds minus ocho, it's the base (Ocho), a gust, in peace you rest (Grrah)
I went out to get the money (Wow), I come back with the boss's head (Ouh yes)
There's the angel of death waiting, they're not the hood, they're liars
Customers want some, there is hash and weed but there are a lot of cops, come back later
Ah, if you knew, I enjoy this life (I enjoy)
Ah, if you knew, what the hell do I care about your opinion

[Bridge: SDM]
Baby, I can't give in, I'll bring in cash or credit card
My guys drive big Ferraris or OCBs
I need a million in drugs and CDs (Ooh yes)

[Chorus: SDM & Maes]
A million euros is not enough to stop everything
Put your gun away, we know you're not going to shoot
Even if I go up there, I don't forget that it comes from the hood
Three times filtered, guaranteed product
I'm selling Gattuso's strike, I'm taking out the .9 in case of problems
I cut a strip with a knife, I'm going to spend it all at Gucci
I get my share of the cake, I vary, enter and invest
I close the trap because I open early, big bag, hash slinging

[Outro: SDM]
Ah, if you knew, I enjoy this life
It's death that waits, waits
Oh oh oh
Oh oh ohEmbed",Maes,Maes
Walid Georgey,Seul,"2 ContributorsSeul Lyrics[Verse]
J'ai quitté le four ma gueule
J'ai plus le bâtiment
Quelque vautours m'harcèlent
Me souhaitent le châtiment
Muet et sourd je me rappelle
J'me souviens plus d'la scène
De ses défauts, mal fait
Chacun son tour

[Refrain]
4-5 billets d'cent
J'visser sans gêne
J'suis intelligent
Calibré sans cesse
J'vois rien d’intéressant
Rien qu'ils parlent sur les gens
Y'a q'des vaillants dans mon camp

J'ai le paralysant

[Pré-Refrain]
Pour ceux qui veulent tеnter, venez dit au fils dе putain
J'ai quelque billets bien coffrés, gantés kalash et gros butin
J'ai jamais la flemme de compter trop d'c j'touche deux kills au prix d'un
J'suis pas né d'la dernière tempête bloqué toujours dans le futal
You might also like[Refrain]
4-5 billets d'cent
J'visser sans gêne
J'suis intelligent
Calibré sans cesse
J'vois rien d’intéressant
Rien qu'ils parlent sur les gens
Y'a q'des vrais dans mon camp

J'ai le truc
???


J'me suis fait seul
J'ai plus d'sous
J'allume un deux feuilles
J'ai plus d'souvenirs
Ils vont me porter l'œil
Me souhaite le pire
J'ai le cœur en deuil
Tant que tu respires

[Pré-Refrain]
Pour ceux qui veulent tenter, venez dit au fils de putain
J'ai quelque billets bien coffrés, gantés kalash et gros butin
J'ai jamais la flemme de compter trop d'c j'touche deux kills au prix d'un
J'suis pas né d'la dernière tempête bloqué toujours dans le futal

J'fais l'mal et j'm'en vais
T-max silencieux
J'sors du bâtiment B
Plusieurs contentieux
Quelques veaux qui m'en veulent
Des parts qui m'reviennent
J'ai le pare-b' et mon fer
J'sais bien qu'ils m'en veulent

[Refrain]
4-5 billets d'cent
J'visser sans gêne
J'suis intelligent
Calibré sans cesse
J'vois rien d’intéressant
Rien qu'ils parlent sur les gens


J'fais l'mal et j'm'en vais
T-max silencieux
J'sors du bâtiment B
Plusieurs contentieux
Quelques veaux qui m'en veulent
Des parts qui m'reviennent
J'ai le pare-b' et mon fer
J'sais bien qu'ils m'en veulent
[Refrain]
4-5 billets d'cent
J'visser sans gêne
J'suis intelligent
Calibré sans cesse
J'vois rien d’intéressant
Rien qu'ils parlent sur les gens


Y'a q'des vrais dans mon camp
???

J'me suis fait seul
J'ai plus d'sous
J'allume un deux feuilles
J'ai plus d'souvenirs
Ils vont me porter l'œil
Me souhaite le pire
J'ai le cœur en deuil
Tant que tu respires

J'me suis fait seul
J'ai plus d'sous
J'allume un deux feuilles
J'ai plus d'souvenirs
Ils vont me porter l'œil
Me souhaite le pire
J'ai le cœur en deuil
Tant que tu respiresEmbed",Maes,Maes
Walid Georgey,SEVRAN B,"5 ContributorsSEVRAN B Lyrics[Paroles de ""SEVRAN B""]

[Intro]
Yannis Wade beats
93
Sevran cité Blanche
Seine-Saint-Denis
Omerta

[Couplet 1]
J'roule un deux-feuilles au volant, shit collant, conduite violente
Les rappeurs s'font tapiner comme les putes aux vitrines d'Hollande
Fer brûlant, toujours le 9, on parle en tarpés, ils parlent aux keufs, sur l'terrain comme Ferdinand
Assortiment, plusieurs mes-ar, j'm'en sors plus, tu peux garder l'vieux truc, gros, j'm'en sers plus
Parlons français, sois pertinеnt, on la récup' en bas, on la remonte à la frontièrе vers Perpignan
On allume chez eux, fait des homicides, partout chez moi, même à l'extérieur, j'suis à domicile
Deux missiles que j'récupère en fin d'soirée, j'vais les ken, les tej, pas d'restos, cœur d'enfoiré

[Refrain]
Enfouraillé trop souvent sur Paris
On suit les autres qui vont nous ramener jusqu'à l'ennemi qu'on scie les os
R.E.R B, Sevran B, Massy Palaiseau
Comment voir la vie en couleur si j'fume pas le jaune ?

[Couplet 2]
Que des kil', c'est affolant, flic trop lent, fuck douane volante
Les rappeurs font les re-sta, mais courent vite, trop d'étoiles filantes
Dans l'opulence sont les ti-peu, on parle en papier, ils parlent aux bleus quand ils sont dans l'ambulance
Ice, zipette, tout est brillant comme certif, quand t'en a vi-ser une, gros j’en sers dix
Le cœur coincé, un sentiment d'être tous les jours au shtar même si j'ai changé plusieurs fois de continent
Pas beaucoup d'chanceux quand y a scientifique
J'rentre pas chez moi, 6 heures du matin, les bleus j'anticipe
Anti-civ', j'aime pas entendre qu'ça à foirer quand j'envoie les shoots faire du sale en fin d'soirée
You might also like[Refrain]
Enfouraillé trop souvent sur Paris
On suit les autres qui vont nous ramener jusqu'à l'ennemi qu'on scie les os
R.E.R B, Sevran B, Massy Palaiseau
Comment voir la vie en couleur si j'fume pas le jaune ?

[Outro]
93
Encore une tasse-pé, de laquelle j'dois m'écarter
Encore un trou d'balle qui nous fait le mec du cartel
93 Hardcore
Encore une tasse-pé, de laquelle j'dois m'écarter
Encore un trou d'balle qui nous fait le mec du cartel
Seine-Saint-Denis
Là, c'est tropEmbed",Maes,Maes
Walid Georgey,Signal,"5 ContributorsSignal Lyrics[Paroles de ""Signal""]

[Intro]
Oh, oh
Baille Broliker Production
Oh, oh
Oh, oh
Oh, oh

[Couplet 1]
Tu veux ma vie, t'auras qu'la mort, j'suis pas sorti du tieks
Tu m'parles de kil', envoie la to-ph', y a des lovés sur l'té-c'
On s'croise en ville, tu vois la mort, sous la cagoule, y a qui ?
À part ma weed, à part mes poches, dis-moi confiance en qui ?
Y a toujours le p'tit à la pharmacie, chaise en bas du bloc, j'visser assis
J'suis aux arrivants sur messagerie, j'rêve de billets verts, de Ferrari
Guette la dégaine (Guette la dégaine), j'sais bien qu'il ont trop la haine
Uzi ça dégaine (Grr, grr), grande bouche, t'sais bien qu'on les ken

[Refrain]
Trop d'comico, d'soucis, bibi la co'-co' sur Signal
Trop d'balances ces temps-ci, j'débite la be-her, la critical
Trop d'comico, d'soucis, bibi la co'-co' sur Signal
Trop d'baqueux ces temps-ci, j'débite le pollen, la médicale

[Couplet 2]
T'façon, toi, j't'ai pas senti, dans la ve-ca, tu passeras la nuit
C'est soit l'enfer ou le paradis, 11.43 troue le parapluie
T'façon, toi, j't'ai pas senti, la Kalash' va leur viser la tête
Plus de produits, plus d'ennuis
Dans le four, on tartine pour mettre bien ceux qu'on aime
Roro, diamant, platine, ouais, bien sûr qu'on gêne
Dans le four, on tartine pour mettre bien ceux qu'on aime
Roro, diamant, platine, ouais, bien sûr qu'on gêne
You might also like[Refrain]
Trop d'comico, d'soucis, bibi la co'-co' sur Signal
Trop d'balances ces temps-ci, j'débite la be-her, la critical
Trop d'comico, d'soucis, bibi la co'-co' sur Signal
Trop d'baqueux ces temps-ci, j'débite le pollen, la médicale

[Outro]
Midi-minuit, midi-minuit, midi-minuit
La Kalash' va leur viser la têteEmbed",Maes,Maes
Walid Georgey,Sinaloa,"5 ContributorsSinaloa Lyrics[Paroles de ""Sinaloa""]

[Intro]
Le DJ est bon
Eh

[Couplet 1]
Ils sont battus ils méritent pas une balle, si j'les allumes ils auront pas d'quoi acheter une tombe
Quarante milles euros, cent mille au détail, j'fais partir les grammes, j'ravitaille, j'gère la feuille de compte
J'les connais pas car c'est des grandes salopes, zéro transaction effectuée
J'sors le calibre dans ta tess' ça galope, trop parler avec sa bouche peut tuer
J'ai les mêmes armes que Tony, j'ai la jactance à Many, AK-47 on manie
Si ils veulent jouer les malins ils savent pas où on a grandi ils savant pas tout c'qu'on a vendu
11.43 on a brandi, des kils en voilà en veux tu, dix milles euros pour me vêtir
Canon scié me va si bien, tu vas tailler d'ici bas quand j'aurai tiré les six bastos
Quinze balles au poignet, fais l'coach j'te punis, personne te connait, tout le monde te renie
On va pas déraciné pommier à cause d'un fruit pourri, plus d'retour en arrière quand la balle est sortie

[Refrain]
Sinaloa, j'vois plus les traitres quand c'est tendu
Au-dessus des lois, j'espère qu'ils finiront tous pendus
Soixante-quinze mille eu' sur la pendule, zéro perte si j'fume un vendu
Coup d'machette ton crâne est fendu
Sinaloa, j'vois plus les traitres quand c'est tendu
Au-dessus des lois, j'espère qu'ils finiront tous pendus
Soixante-quinze mille eu' sur la pendule, zéro perte si j'fume un vendu
Coup d'machette ton crâne est fendu
You might also like[Couplet 2]
Y'a alerte sanitaire dans l'département, ients-cli font trop d'OD, l'terrain n'fait pas dodo
Y'a deux valises de frappe dans l'compartiment, ient-cli n'veut pas cesser d'consommer la coco
J'cache ma bouche pour parler comme dans casino, cuisine est équipée, 9M sous l'lavabo
J'suis trop perfectionniste pour l'faire quasiment, j'ai plus l'âge des bagarres de tess' à Paris Nord
Mauvais garçon difficile à câliner, j'tire sur fils de pute, j'tire sur le calumet
L'odeur du biff' me colle : j'en suis parfumé, le taro d'mes sorties font d'l'ombre à tes entrées
J'leurs met une p'tite [?] en étant excentré, la juge n'aime pas la frappe j'prendrai d'la semi
On va t'niquer ta mère toi j't'ai pas senti, j'pense pour le bien de l'équipe j'suis pas égocentrique
Mes ennemis veulent qu'on s'allie, cent quarante-deux kilogrammes de Cali
Audi RS3 dans les rues d'Paris, j'ai dix fois le salaire de la Police

[Refrain]
Sinaloa, j'vois plus les traitres quand c'est tendu
Au-dessus des lois, j'espère qu'ils finiront tous pendus
Soixante-quinze mille eu' sur la pendule, zéro perte si j'fume un vendu
Coup d'machette ton crâne est fendu
Les Derniers Salopards
Sinaloa, j'vois plus les traitres quand c'est tendu
Au-dessus des lois, j'espère qu'ils finiront tous pendus
Soixante-quinze mille eu' sur la pendule, zéro perte si j'fume un vendu
Coup d'machette ton crâne est fendu, zemelEmbed",Maes,Maes
Walid Georgey,Si tu savais,"6 ContributorsChienne de vie LyricsIntro :
C'est pas la psychatrie mais presque

Couplet 1 :
Trop de love, trop de peine, trop de guerre
Trop de haine dans le bendo
Pourquoi il a dit nique ta mère
Ce fils de pute se fait crendo
Cité HLM coupure de courant
Un petit qui vend pour du kenzo
Guizmo et Dwayne, Guizmo et Lamine, Ibrahim
Un renard dans un benzo
Rien que je déprime ma vie dans ma chambre
Et ma touffe c'est du velcro
J'm'en rappelle bâtiment 9 de Walid
Cheveux coiffés au pento
J'fais la guerre sérieusement
Et je dis les choses belliqueusement
Calibré derrière on est deux devant
Il est même pas né celui qui dit que je mens
Depuis gamin on fait des bêtises
Et on condamne les traitrises
Des CR des bagarres et du vol
Puis vient l'heure de la perquise
C'est qui, c'est qui ?
C'est qui qui rouspète ?
Negro who's [??]
Nerveux comme en Ouzbek
Méfiez vous car Guizmo is back
J'avais déjà de la drogue dans mon sac à dos Eastpak
Tu me donnes pas l'argent tu deales
Je deviens fou comme en Ouzbek
Y a un peu de tout dans l'équipe
Des rabza, des babtous et des black
J'passais mon temps à fournir
De la beuh du pilon et du crack
You might also like[Refrain]
Tu sais pas pourquoi j'suis défoncé toute la nuit
Le passé est noir igo parle pas sur ma vie
Le placard et parloir motherfuck mes ennemis
J'suis qu'un gamin du bitume
Qui raconte sa chienne de vie
Tu sais pas pourquoi j'suis défoncé toute la nuit
Le passé est noir igo parle pas sur ma vie
Le placard et parloir motherfuck mes ennemis
J'suis qu'un gamin du bitume
Qui rappe pour sa chienne de vie

Couplet 2 :
Valenton me connait, Bèsbar me connait
La JAP elle me connait, igo j'suis dans l'truc
Des fois j'suis malhonnête, et tout ça pour la money
Écartez vous tous j'ai un flingue dans l'fut
Faut qu'on s'casse dans nos cités c'est la merde
Boom, boom, boom pour un va niquer ta mère
Vroom, vroom, vroom, ils ont allumé la bête
Il a donné ton blase, il a annulé sa dette
Oh merde
M'en bats les couilles si sa caisse c'est pour aller au boulot j'ai volé ses jantes
Obligé de tirer pour intimider, j'tire pas dans la tête mais j'ai visé les jambes
J'ai accepté quelque chose de la vie comme mon ex compagne elle est bête et méchante
J'ai vieilli trop vite comme une teille de vin
Et toujours au foot on m'mettait devant
Moi mon grand-père c'est un grand devin
Il m'disait déjà que je niquais ma vie
On sait ce qu'on aime pas ce qu'on devient
J'ai bu ma tristesse comme un sans abri
Bagarre et placard pas de vantardise
On t'attrape on t'arnaque dans le grand baril
Et j'veux mon fric pas dimanche, et pas lundi prochain
Badaboom, badaboom
Désolé pour les larmes de tes proches
J'ai mis tout dans mes fouilles
Et un peu à gauche en cas de procès
Et si t'as ouvert ta mouille
Y a quelqu'un qui va venir te crosser
Eh tu vois ces grandes tours
J'habitais en bas du rez-de-chaussée
Toutes ces cités elles sont infestées
J'bouchais pas mon nez quand ça re-pestait
Les pates au pesto gros ça empestait
Toujours à l'assaut pour te rebooster
[Refrain]
Tu sais pas pourquoi j'suis défoncé toute la nuit
Le passé est noir igo parle pas sur ma vie
Le placard et parloir non fuck mes ennemis
J'suis qu'un gamin du bitume
Qui rappe pour sa chienne de vie
Tu sais pas pourquoi j'suis défoncé toute la nuit
Le passé est noir igo parle pas sur ma vie
Le placard et parloir non fuck mes ennemis
J'suis qu'un gamin du bitume
Qui rappe pour sa chienne de vie

22 ans quand j'ai connu le roro
À 20 ans j'louais déjà Ferrari
Tous les rats de la ville et les bobo
Sauf que Guizmo est vrai et fait pas crari
Niquez vos mères vous me pompez l'air
Jamais caillassé les pomeplard
Tu parles de fric jamais fait des rares
J'demande pardon si j'ai fait l'erreur
Oh mais qui est qui ? Dis moi qui est qui ?
J'débarque calibré complétement shité
Alcoolisé pété [??]
Et ça fait zumba cafew j'fais tourner fais pas le con
Et ça fait bra-da-da-da George Clooney film d'action
On est pas dans un mood
On est grave excités ma gueule
Hercule mon Billie Jean, moonwalk
Gros que j'suis comme Michael
Le renard des champs
Bats les couilles du regard des gens
Tu te fais niquer si t'es ap méfiant
J'suis défoncé mais j'suis ap déviant
[Refrain]
Tu sais pas pourquoi j'suis défoncé toute la nuit
Le passé est noir igo parle pas sur ma vie
Le placard et parloir non fuck mes ennemis
J'suis qu'un gamin du bitume
Qui rappe pour sa chienne de vie
Tu sais pas pourquoi j'suis défoncé toute la nuit
Le passé est noir igo parle pas sur ma vie
Le placard et parloir non fuck mes ennemis
J'suis qu'un gamin du bitume
Qui rappe pour sa chienne de vie

Chienne de vie sa mèreEmbed",Maes,Maes
Walid Georgey,Solo masacreur,"3 ContributorsSolo masacreur Lyrics[Paroles de ""Solo masacreur""]

[Intro]
MSR, han
Radmo, han
SY, han
Maestro, ah (breh, breh)

[Couplet 1]
J'sais pas comment commencé c'texte alors, j'vais commencer doucement, sûrement t'écrire un testament
La concu' est finie, j'lui dis même plus : ""Teste alors"", viens chez moi si t'es l'bronze et que tu veux te teste à l'or (han)
Pas d'répétition, khey, ça serait trop facile, j'suis qu'au début d'mon texte, [?] devienne tout fragile
Donc, tiens les bien si tu veux pas qu'Seshi bé-tom, génération sans pitié, frère, on t'enterre sous du béton, cousin
C'est trop facile, tu l'attendais venir celle-là, on fait des freestyles sur l'beat ou a cappella
On a dépouillé Batman, tu m'crois pas ? Sa cape est là, tu veux ta monnaie, khey, vas-y, lève-toi, fais-la
Au lieu de [?] sous pilon, cousin, j'suis [?], doucement, faut qu'j'me calme, j'commence à m'emporter là
Les MC derrière moi me disent : ""Arrête"" au bord des larmes

[Refrain]
Sevran, les 'dottes aka les Cités Blanches
Cousin, pour écrire seul mes textes, j'ai pas besoin d'taper dans la blanche, gros
C'est l'Maestro, premier son, premier solo
Rappelez-vous bien d'mon blase si déjà j'vous ai sonné, ok
Sevran, les 'dottes aka les Cités Blanches
Cousin, pour écrire seul mes textes, j'ai pas besoin d'taper dans la blanche, gros
C'est l'Maestro, premier son, premier solo
Rappelez-vous bien d'mon blase si déjà j'vous ai sonné, ok
You might also like[Couplet 2]
Ok, khey, j'te l'répète pas, c'est Maestro, si toi, tu vises le sous-sol, nous, sin-cou, on vise le haut
Pour faire du sale, j'ai besoin d'une feuille et d'un stylo, et j'fais pas parti d'ces gars qu'arrosent leur inspi' au pilon
Ok, les gars, laissez-moi faire mes bails solo parce que cousin, j'ai besoin d'personne pour faire vibrer la sono
Mon flow est aussi lourd qu'le score Algérie-Marocco, n'insinues pas qu'j'suis parfait, j'peux t'avouer qu'j'ai plein d'défauts
Méfiance, pas trop confiance, cette génération est remplie d'faux, devant toi, ça fait l're-frè mais derrière toi, ça té-plan ton dos
Depuis tout petit, on essaye d'imiter nos aînés trop tôt, sans pour autant s'cogner la tête et le ze-n' contre un poteau
On veut des recettes quotidiennes aussi longues qu'nos codes postaux
Pendant qu'tu gonfles tes pec' devant ton miroir à croire qu't'es costaud
Ce son c'est pour les vrais, ça sort du 9.3.2.7.0, rappelez-vous bien d'mon blase, ce texte c'était juste une démo

[Refrain]
Sevran, les 'dottes aka les Cités Blanches
Cousin, pour écrire seul mes textes, j'ai pas besoin d'taper dans la blanche, gros
C'est l'Maestro, premier son, premier solo
Rappelez-vous bien d'mon blase si déjà j'vous ai sonné, ok
Sevran, les 'dottes aka les Cités Blanches
Cousin, pour écrire seul mes textes, j'ai pas besoin d'taper dans la blanche, gros
C'est l'Maestro, premier son, premier solo
Rappelez-vous bien d'mon blase si déjà j'vous ai sonné, ok

[Outro]
MSR, hum
SY, Cités Blanches, Radmo
Radmo, ma gueule
Maestro, ah
Larson, BDT (reh, reh)
Cités BlanchesEmbed",Maes,Maes
