Artist,Title,Lyrics
K-Rhyme Le Roi,Le retour du Shit Squad,"27 ContributorsLe retour du Shit Squad Lyrics[Intro]
Le Parc et le Panier roulent avec le Shit Squad
Don't Sleep roule avec le Shit Squad
Le 3e œil et la FF roulent avec le Shit Squad

[Le rat Luciano]
Donne du bang, hé !
Je tombe dans la guette sans zigzaguer
Aux aguets, débonze et bien gai
Je suis délégué du Shit Squad, amigo bingo
Si tu tiens jusqu'à la fin du gong
Nous sommes tous des James Bond
Du Shit sous les ongles
Skunk au gong, ça laisse KO
Comme un coup du fusil à pompe
Et direct, on va haut...
Rat-man né Batman ami de Boss One
Et marié à la Marie-Jeanne
Luciano, réalise ton vœu
Si tu veux, enfume-toi la vie, mon vieux
Un peu de Marseillaise, et tu perds les cheveux
Shit Squad, Tonton et ses neveux pour les nerveux
Bienvenue dans Haschich City morveux
J'échange mes sticks seulement contre une femme
Style Néfertiti
Fais fumer la FF, Tonton j'ai fini
You might also like[K.RHYME LE ROI]
T'as pris ton paquet et ta femme avec toi
Marijuana bien roulée que tu tiens entre tes doigts
Quoi, l'atmosphère s'enfume
Fume le Shit Squad et pas de frime sur ça
La boumba si ça te dit
Prends ce choco de maxi, comme si
Une armada de fumeurs de gandja se disputent le contrat
Eh, batty boy, tu veux rouler avec le Squad
Ce n'est pas un fan-club de Ease
Mais un putain de Shit Squad
Roulé entre deux feuilles de Rizla Croix
Original bad boy pour l'esquisse, fils
Pas de paix en soirée avec les DJ, fais tourner

[SAT]
Tu veux toucher nos phases, vas-y, mets le prix
Je t'assure, c'est de la bombe
Elle monte comme des bambous
Le S* !# Squad tient le bon bout
Toujours dans les bons coups
En tout cas, on s'adonne pas à la para
Ici-bas, on décompresse comme on peut
La THC nous conduit tout droit aux septièmes cieux
Yo, pète ton joint de canna, à l'écoute des canailles
Sat rime pour tout défoncer comme la bouddha Thaï
Fume dans un studio ou dans un coffee-shop
Ambiance Hip Hop, à voir les yeux de mes potes
Pour eux, je finis en freestyle
Je lâche un fonky style, la FF, tous M'Ghetta au shit
M'Ghetta au shit
""Allez goute-moi ça mon fils""
M'Ghetta au shit
""Parfume l'air comme la marijuana""
M'Ghetta au shit
""Allez goute-moi ça mon fils""
M'Ghetta au shit
""Parfume l'air comme la marijuana""
[Sentenza]
Si gandja il y a chez toi, gringo
Elle sautera au nom du Père du Fils et du Sentenza
""Amen""
Je serai sec si tu n'es pas chaud
Prépare un bon space-gaspacho
Pour tous les sales muchachos de ma clique
Le Squad, escouade rascale
Et Tonton Pedro, Pascal
Tu prendras bien un spatial
Verre de mescal un poquito
Débarque avec un kilo pour les mythos
Lâché, donne, ¡No te muevas, cabróncito!
In situ, bratou kakou chez vous, y'a plus de sous
Attention le ladre prépare un mauvais coup
Un larcin, un truc de merde, un encas
Nada, tu connais Sentenza
Qui donc fait péter la banca ?
[DON CHOA]
Quand je te chope, quand je te bloque
Voilà les troupes de choc
Le Shit Squad de retour pour un smoke-tour
Armé de stocks lourds
Plat de jour : space-cake, calumets
Mèches allumées, atmosphère embrumée
FF, fais fumer
A fond défoncé à la sensi
C'est ça qui m'incite
Don Choa, Hannibal Smith, agence du Shit
Arrivage de choix
Ici on est à Marseille, mon frère
Sortis tout droit du conteneur
Le produit qui te met à l'envers
Tu flaires les joints
Mieux que les chiens de la douane volante
Fumes des mixtures à base boulettes brûlantes
Herbes collantes
Production Tonton Pedro, le gros bonnet
Tu connais l'effet
Je roule avec le Shit Squad et ses doigts de fée, bébé

[FAF LARAGE]
Faf Larage, fils, ne fume pas
Pedro, n'en déplaise, fume les cigarettes, le tabac à sec
Et là je suis bien, mec
Mes potos fument pour moi
Circuit lindo thaï skunk cesse devant moi
Eh, connard, j'ai pas à te dire ce qu'il faut faire
Pour entrer dans la partie
Fils, tu m'as bien compris
Tu crois qu'il y a des vapeurs, représente l'odeur
Premiers symptômes qui font sur moi
Speed, des lors j'suis d'humeur
On pourrait croire que j'intègre le Squad
Quand je conte mes histoires de fêtes
Ici à la Stormbringa
Ce que je dis, fils, ça veut rien dire
Mais sous l'emprise du Shit...
Le Squad, c'est un hit

M'Ghetta au shit
""Drink a little pastis, smoke a lot of trees""
M'Ghetta au shit
""Oh la gravité a frappé""
M'Ghetta au shit
""Drink a little pastis, smoke a lot of trees""
M'Ghetta au shit
""Yeah, je suis défoncé
A coup de bambous""

[FREEMAN]
Au sud, y'a du nouveau, fils
Le Squad refait surface, noyé dans le masse
Avec ses potos du micro, des mégots, amigo
Des barreaux, il en faut pour subvenir à nos besoins
Du matin au soir, plein
On a cuvé comme du bon vin
Le bon khéné en fait vilain
Veut niquer notre business
Que la guine l'a perdu
Tu fuse, gus si on te frappe
Comme un guerrier Hashashin
Frappé après un joint, tu charase
Colle tes oreilles devant tes baffles
Tu rêves pas, gringo
L'examen, c'est devenu l'impasse
Sans cesse, représente notre emblème
L'herbe épaisse, femme du Rat
La princesse pour l'honneur des troupes rebelles
Pour la fumette et les belles f...

[MENZO]
Daddy Mamadi, sur le mic, ça c'est acquis
Fais tourner l'herbe cosmique
Pour que la famille mette la panique
Un bandeau-pro avec tous les machos chauds
Et c'est parti pour le show
FF, freestyle pour représenter avec un joint d'gandja
Tu ne peux pas lutter
Fumes, fumes, fumes avant que la vie ne te fume
Aujourd'hui j'assume avec le Shit Squad
Kif-Kif Production, association banguée
Pour des fins de soirées, très fatigué
J'envoie ziguer les télés
Pour tous les frères avec qui j'ai calciné des bambous
Du Secteur au Café Julien
Les neveux ne craignent plus rien
Accrochés sur la locale comme des morts de faim
Shonga m'attend demain, ouais

[JO POPO]
Tu reconnais la voix du Padre, sorti du trece
Sur le mic, usé par le pollen et la sensi
Toujours d'attaque avec le Shit Squad
Mec, reste sur tes gardes
En attendant lyricalement que l'on bombarde
Balance nos cocktails de ferié néné
Si tu cherches la khemia
Y'a que chez nous que tu pourras la trouver
J'fais pas de topo
Je suis plein de popo
Demandes à mes potes
C'est un 16 S mec que j'ai sous le capot
Je pose toujours à mes répèts sans oublier mon matos
Un stylo, un micro, mon chocos
Et vatos portos
C'est comme ça que j'aime bosser
Je suis pas du genre à caler ou taper des blocages
Et vas-y, cesses de ricaner
Ouais, mon big, Jo Popo représente pour le 3e oeil
Mc j't'effrite dans mon deux-feuilles

[Boss One]
Je regarde mes potes, drôlement débonze
Tous guidés par le hachich comme par erreur
Haza plein de mimiques, ils sont chics
Regarde-moi droit dans les yeux, khô
T'y arrives pas, quel minable, ce gros
Dis-moi, c'est du shit que tu fumes?
Ou des pilules que tu gobes ?
Combien de gosses en voulant se la jouer grands se sont perdus
Je te l'avais dit de rester dans la sensi
En soirée bad boy, pompe un joint
Reste cool comme ton pote, l'ami, Ali, allez ha !
Je ne fume pas
Mais préfère voir des gens down avec le Shit Squad
Qu'être à Toxland à la CameSquadra
A croire que c'est un championnat
Où c'est le plus bête qui l'emportera
Avant d'appuyer sur play, t'aurais dû faire un petit
A la santé du Squad, Jo Popo, Luciano, Pedro
Mon z'ami, c'est la vie
C'est la vie qui veut ça
N.I.K, N.I.K
M'Ghetta au shitEmbed"
K-Rhyme Le Roi,Bladi,"11 ContributorsBladi Lyrics[Intro : Khaled]
Ya Layli, ya Layli, ya Layli
Hjart bledi, Hjart bledi
Ou bkit barrani ya layli

[Couplet 1 : Freeman]
Même en étant plein y a toujours moyen de s'plaindre
Geindre avec mes yeux des cœurs vont s'éteindre
Hna rien n'a changé mentalité du bled
Kho, nif respect fierté jamais j'changerai ma peau
Marron le daron là-bas moi au milieu d'un baron
Faut c'qu'il faut la caillasse manque
Intelligent compté, inculte escroqué
Basse pays du gaz on fait des fâchés sans butagaz
Sachez, la blanche représente ma fierté
Mon peuple se bat tu vois jamais on s'est arrêtés
Chez nous, tous les jours des princesses meurent
Se meurent, après l'horreur le cœur ne vit plus
Sans parti, patrie, si j'suis parti c'est pas d'ma faute
Certains tahanes acceptent pas leur vie, trop d'monde te fuit
Tu manques cette ancre et peu d'choses
Je guette mon retour comme un gardien devant sa tour close
Quelques proses pour ma famille que j'connais pas
Au 20ème siècle c'est pas admis, c'est pas que j'peux pas
Mais j'veux pas y aller, chuis pas un zorro
J'dit seulement c'que j'ressens et pas en solo
C'est la ville, le pays le monde qui crie
Et certains comme moi écrivent le bled, mon pays
Plus d'liberté d'expression
Ya Assima ch'hal matou alik anes ya mououssiba
Seul une heure d'avion nous sépare
Seul sur notre dame à l'horizon
J'rêve de te voir en bonne santé
Quelle gloire pour un pays sans peuple déchiré
Manipulé pour le blé
You might also like[Refrain] x2 :
De là je pense à toi le bled mon pays
Ya Assima avec ses treillis
Est-ce là le prix d'une liberté?
D'une liberté oubliée avec ses tueries
Le bled se pourrit

[Pont : Khaled]
El Assima el ghalia, nassek mahi hania
El Assima el ghalia, nassek mahi hania
A rayi kifah trouhi men akli ou galbi bkit ya
Ya rayi nrouh wenji, ou manensash houmti ya
El Assima el ghalia, nassek mahi hania
El Assima el ghalia, nassek mahi hania

[Refrain] x2
De là je pense à toi le bled mon pays
Ya Assima avec ses treillis
Est-ce là le prix d'une liberté?
D'une liberté oubliée avec ses tueries
Le bled se pourrit

[Couplet 3 : K-Rhyme]
Assis en silence sans cesse
Je ressasse mes souvenirs près de ma fenêtre
Un reflet reflète une ombre sombre sur ma feuille blanche
Pour toi la blanche qui pleure
Loin des terreurs près de mon cœur
La peur se meurt quand vient la nuit
Ici j'écris pour ceux qu'on oublie, le bled
Mon pays est-ce ça le prix?
Le prix d'une liberté oubliée sous les cris escarpés
De là mon crayon noir fait couler mes pensées, pour
Elle la blanche persécutée d'un soir
Au fond de ma mémoire se repose l'espoir
Sur des lignes fines la guigne du désespoir
Faut voir quand elle tient dans sa main le destin
Mesquin, mesquina oh baïda mon amour pour toujours
Quand le jour reflète
Pourvu que tout s'arrête je le souhaite
Sur mes lettres froissées mon seul vœu guette mes versets
Pour ces dames vêtues de blanc hantées par le drame
Sous les charmes loin des armes
J'ai vu des larmes tomber en silence sur le seuil en deuil
Couvertes de feuilles mortes déçues
Déchirées par une guerre qui continue
Qu'est devenu le respect un passé, à force d'y penser
J'ai mal au cœur et mes phrases cessent d'avancer
[Refrain] x2
De là je pense à toi le bled mon pays
Ya Assima avec ses treillis
Est-ce là le prix d'une liberté?
D'une liberté oubliée avec ses tueries
Le bled se pourrit1Embed"
K-Rhyme Le Roi,L’palais de justice,"9 ContributorsL’palais de justice Lyrics[Phases de scratch]
""Mais qu'est ce qui se passe ?""
""Trop tard, il réalise, assis sur le plaidoir""
""Toujours les mêmes qui portent la croix""
""Ces hommes vêtus de noir l'ont banni""
""Mais rien n'empêche d'apporter plus de terreur dans leurs erreurs""

[Couplet 1 : Freeman & K-Rhyme Le Roi]
Nos yeux pas bleus, brillent dans le noir seulement
Brisés moralement, oralement, on brise nos châtiments
Loin de la misère cachée sous son manteau
Tu vois Marseille c'est beau, sur les cartes postales, vu de haut
Là en-bas, la justice un flop, pour nous pas de pot
Faut que les cops se calment, dans les quartiers c'qu'on voit c'est des flammes
Si tu voyais la face cachée dans les foyers dans les cités
Ce qui se passe en vrai, t'irais même pas, va te planquer
Derrière un bureau, dicter des lois sans les subir
Ce qu'on subit c'est pas un délire, pour s'en sortir faut s'instruire ou peser lourd
Les politiciens sourds, véreux, faux-culs, la société fabrique des SDF
Avant la rue c'est sans issue, beaucoup de gens vivent mal, visages pâles
Sans filet social, ceux qui jouent les paresseux s'étalent
Ce qui reste : des initiales, chez nous, plantes médicinales
En dix mots, bifurque, flics
La justice n'a pas de morale, pas besoin d'être scientifique cobaye
Pour chasser, monter
Ça te fais quoi dis moi de voir autant de jeunes dans un sale état
Le tiens faut le refaire comme les tables des lois
You might also like[Refrain : x2]
Faut parler et on l'ouvre, notre palais de justice
S'il y en a eu, sans tune, sans notice, dégun te couvre
On finit couvert par le goudron, le seul qu'on trouve juste
Grâce à qui pour nous les portes s'ouvrent, gus

[Couplet 2 : Freeman & K-Rhyme Le Roi]
La main sur le mic, la tête ailleurs, pas plus bidon qu'ailleurs
D'ailleurs dans ce domaine c'est pas nous les fossoyeurs
Aux jeunes on gêne, ça doit venir de nos gènes
Comme des vieilles personnes oppressées, oubliées sans gêne
Tu préfères condamner un jeune pour une connerie
Tout ça pour être crédible, mais réfléchis
Regarde tes supérieurs hiérarchiques
Ces types blanchissent du fric, penses-y
Aux sans-papiers, aux sans abris qui en chient
Faire chier pour faire chier, on le fait pas, le sentier dans les gars
Seule la volonté emportera celui qui portera le bon droit, sans le bras long
Mets plein de galons sur ton veston pour honorer ton blason
De toute façon tu fais ce qu'on te dit, c'qu'on dit c'est pas méchant
Chez nous, rien d’alléchant dans le champ de vision, c'qu'on voit
Le flou convoi bailler par les chtars, frérot on s’envoie les restes
Les mendiants qui tendent la main pour le geste
La guigne faut mieux la voir que l'avoir peste

[Refrain : x2]
Faut parler et on l'ouvre, notre palais de justice
S'il y en a eu, sans tune, sans notice, dégun te couvre
On finit couvert par le goudron, le seul qu'on trouve juste
Grâce à qui pour nous les portes s'ouvrent, gus
[Couplet 3]
Ramassé dans le business où naissent les consciences
Bonne chance, arriviste parmi les maudits en France
Simple constatation, si y'a contestation fais ton son puis ton chant
Ce que je sens tu l'entends, l'talent jamais content
Sous nos talons la merde on s'en pebron
Sans free mon dream dans l'fond avec du fond
Donc pompier, sens où nous allons, avorton, on finira dans un panthéon
Tu sais, non, quand tu vois ça, voyons, où not' fric va
Disons quel ministre bidon va le gaspiller, le détourner
Combien va-t-il encore payer, sinon là t'as rien à dire, tu te tais
Et je sais que tu sais, dans l'horizon celle des fauchés
Les lois du Quai d'Orsay conviennent plus à créer des fossés
La sauvagerie s'accentue, devine qui va la porter, la rue
Escorté par la volonté des miens en bonne santé, centré
Montre leur, montre en main, l'autre sur le mic, c'est notre heure
Cousin, la balance du 6 ne sert plus, faut fuser, nique les fusions
Sur les condamnés, voilà ce que je pense, division du bien du mal
Freeman, Le Roi, en mission, pas besoin de chorale
On a la foi, et on la gardera, c'est tout ce qui reste...

C'est toujours les mêmes qui portent la croix (x2)3Embed"
K-Rhyme Le Roi,A l’arrache,"3 ContributorsA l’arrache Lyrics[Intro - Scratches]
Wesh wesh XXX c'est la dèche rien n'a changé
On envahit les lieux avec des rimes qui créent une tuerie
Wesh wesh XXX c'est la dèche rien n'a changé
Pour ces MC, j'annonce une lyricale pénurie
FF de Mars, Faf Larage, K-Rhyme Le Roi

[Couplet 1 : Don Choa]
T'entends que Djel scratch au best
Le mic j'l'arrache sec, c'est Don Choa
Approche toi, clash, test, tu seras la poupée pour le crash test
Mon groupe et Faf mec, K-Rhyme Le Roi on détourne les convois
Ouvre des larges becs, faim de cash, je crache net, le rage que j'envoie
Avec ma voix, et ma foi à chaque check
Je tâche d'exceller, si je vexe, mes excuses enculé, tu ruses ?
On dirait un con de flic zélé
Pour les mecs de ton style mon assemblée de fêlés dit juste ""Niquez-les""
Mon cœur devient sec, ex-gosse aussi féroce que rusé
Je bosse avec l'envie d'avoir tout ce que la vie m'a refusé
Comprends ou cherche, j'suis qu'un témoin pas muet
Faut se remuer le derche, tu sais qu'on est pas les seuls à suer

[Couplet 2 : K-Rhyme Le Roi]
Hé mec, au mic j'suis là, on sait que j'suis là
Sur une Ampex c'est ça quoi
Je confirme ce que je dis, j'ai conçu ce que je suis, Le Roi
Je guide ma conduite, y a pas de fuites sur le site de Mars
Tu piges ? Le coach du Hip Hop dans la mêlée
Faut s'en méfier, transpirer pour prospérer
Dans les studios, mic en main, OK ? Play, fin prêt, t'es prêt ?
Tout part de là, sur un rythme, une rime sur une feuille à plat
Surtout dit pas n'importe quoi dans l'ensemble
On ne sort pas de là où les MCs se ressemblent
Flambent, tremblent sur des fringues minables
Vas te faire pendre, je comprends pas, j'étais rien (B'sahtik)
Maintenant que j'avance (Khamsa fhaynik)
You might also like[Couplet 3 : Sat & Le Rat]
J'compte violer l'histoire à condition d'lui faire un enfant
J'suis de l'école des enfoirés
La vie c'est une fente faut lui fourrer au fond
Yeah yeah une fente, un fion, une pute qui mérite qu'on se batte pour elle
Plus rien ne me retient quand je représente les miens
Au pluriel, et pour rien
J'pourrais oublier ces endroits pourris, je l'affirme
Maintenant la ferme mec, au nom de ma firme que les
Faux aillent s'faire mettre
On est tous comme l'infirme dans Usual
Infâmes et fiers mec, ferme, je confirme des frères m'aiment
Et si le truc est confus c'est ce qu'on préfère man
Normal avec ce qu'on fume
On sait ce qu'on peut faire et le mène jusqu'au bout
Pour jamais regretter ce qu'on fût, à qui on se confie ? Ceux qui écoutent
Ce qu'on fait, les mêmes qui nous suivent malgré ce qu'on fit
Rien de neuf hormis narrer ce qu'on vit chez nous, mettre à l'écrit
Ce qu'on voit, ce qu'on décrit
C'est juste le monde tel qu'il est chez vous
Conçois la haine des miens dans mes chants, la même dans mes chants
Tu plonges ? J'suis de mèche
Ce même besoin de vaincre se lit dans les yeux des méchants
On fait notre truc même si c'est à l'arraché, ici c'est la FF, Le Roi et Larage
Là Rat, j'le dis, laisses Sat, crois pas qu'on arrache
L'ami, on n'est pas de ceux qui mentent, il nous faut ce qui monte
Ceux qui nous en veulent, nique eux, chez nous la haine c'est pas ce qui manque
C'est tout ce qu'on sait faire, parler sur du son et dire tout ce qu'on sait
Frère, et quand nos gars sont fous c'est ce qu'on préfère
C'est tout ce qu'on sait faire
Parler sur du son et dire tout ce qu'on sait
Frère, et quand nos gars sont fous c'est ce qu'on préfère
[Couplet 4 : Faf LaRage]
À l'arrache, Larage, crois pas que le Duc stagne, invite des potos, style
On s'en carre FF, Le Roi tu parles, il t'faut au moins ça, la race sur track
C'est normal tu raques
On parle gars fils, mais c'est dû à l'arraché
Les pauv' taches, nous font chier
Les gores du mic sont larges et fichés
Ici c'est pas le Grand Wizard, le Grand Masta, le Gangsta, nan
Juste Faf Larage Mista
Mise la ganache fils, ta bourse, ta main au feu, que même en vrac on fait des heureux
En guise de, heu de garanties, d'panache, d'exemple, si j'te dis que ce titre
Fait au feeling file, j'me vante ? Nan

[Couplet 5 : Menzo]
Conforme aux Normes Marseillaises ouais mec Menzo l'est
Tu me suis, ce qu'ils font mérite le respect, désolé
Si tu croyais que j'allais rester sans rien dire ou me faire muscler
Je lutte même si je me sens mal comme mes frères aux isolées
Toute la langue avant que je t'la coupe
M'la coule dur, va fencule si tu crois
Le contraire, je veux que tu coules
J'te jure dans ma bouche gras d'injures pour les putes et les p'tits cons
Beaucoup d'amour pour mes amis, et y a pas de type comme Tony
La vie amère comme la pomme, aussi triste qu'une journée d'automne
Ça t'étonne un rap à l'arraché
Accompagné d'un Nomade et de Faf Larage, dans ce monde de chienne
Vaut mieux finir vieux et sage
[Outro - Scratches]
Mars, v'là l'additionEmbed"
K-Rhyme Le Roi,C’est notre hip-hop,"7 ContributorsC’est notre hip-hop Lyrics""On envahit les [?] avec des rimes""
""'Augmente le son""
""Ce sont des MC’s que je vise""
""Voilà l’équipe au complet""

[Def Bond]
Si tu bloques sur un style en cloque nous on s'moque pas
On s'fout de toi on trouve pas de production en stock mec
T'es fada, tu vois qu'ici-bas c'est comme dix doigts
S'il faut les fermer en poing je viens oh les gars
On s’la fait du sud la forme du sud pour la norme
Enorme et j’gomme rien chauvin, cette fois j'me la donne
J'te donne tout ce que j'ai, tout ce qu'on a, j'cogne d’bonne foi
J'te donne tout ce qu'on fait, tout ce qu'on voit comme il se doit
Dans la rectitude comme d'hab' dans le sud
J'représente pour mon hip-hop du sud, ouais du sud

[Freeman]
J'brûle sur mes rimes et [?] des intérims, en stand by
Skywalker moules sky s'présente pour vous quand je die faut prendre du walker
Ça vient du sud, y a pas tout le monde mais on y pense mec

[Akhenaton]
J'rappe sur mes lots de strings, pas de femme en string
J'm'exprime en rimes, extrait mes rimes sur scène
Avec ma face de Scream 2, las de ce crime imaginaire
Voici mon style externe où ma magie erre en l'air comme l'escrime
C'est qui qui rappe là ? Ce putain d’Chill simplet
Dis mon rap est égal à la somme de 5 ans avec peu ou sans semelles
Plus la mesure des escaliers entre mon cul maigre et mes semelles
Qui s’mêle aura nos rimes comme arbitrage
AKH au mic en marge original [?]
You might also like[Refrain 1 - Sista Micky]
Le Sud fout le waï man, swingue les sound man dans ton walkman
Trop de son boy s'trainent pour des canailles
Combien sont de taille pour la bataille en vérité ?

[Faf LaRage]
Mec sors du néant
De la bouche béante du dragon la brume annonce son aura
Roulement de tambour devant le duc de Mars ah
Mes compagnons de guerre j'donne la réplique aux tyr-mars
Parle de réussite sous le sceau de ma ville
Sous la Lune qui vacille d'horreur devant mon épée unique qui scintille
Je brime l'élite mais y'a plus âme qui vive, au loin
Dans les profondeurs du sud la poussière, s'élève le butin de glaives
Jetés à terre pour la trêve, tu parles de représent’ ?
Putain ouais on représente, défend le hip-hop du sud
Putain d’merde on le rentre ainsi

[Sako]
Être MC, trop sérieux pour que je t’laisse l'être MC
Si je suis ici c'est pour toi, je parle donc suis même si c'est dur
J'insiste sur le fait que mes stylos incisent seront les clous de ton cercueil
Écoute : « Va t'en de là ! »
La misère fait tant de gros titres, putain verbe egotrip
Même si le slip des gos s’trempe je peux pas, sûr que je changerai rien
Écrire c'est pisser dans un violon, je sais mais si y a que ça
Sans dec' trop de sang d'encre dans ce semblant de quotidien
C'est sans dent que je parle, j'm'entends mec
M'exhorte qu'à l'introspection
[Shurik'n]
Le [?] déboule annonce la souche la base née de la bouse innée
Notre arme bousille, faudra que tu poses tes fesses talquées sur le coussinet
1.3, le clan des égorgeurs de coussinets présent comme le yéti carré
Si on sort c'est pour piétiner, essuie l'assaut lancé depuis le pays des [?]
Là où le pavé rugueux rugit et le cul des cavés rougit
Je te présente la race rouge vif, l'encre et la fougue en folie
La charge de la rime grasse lourde, bref une tuerie en live du midi
Et c'est comme ça qu'on le sert ici sec, le Sud reste une valeur sûre
Ça se sait, sur ce je signe Serval, salut !

[Refrain 2 – Sako] (X2)
C'est notre hip-hop, du sud, et pas celui des autres
Les nôtres restent bruts quand tu donnes des notes

[Refrain 1 - Sista Micky]
Le Sud fout le waï man, swingue les sound man dans ton walkman
Trop de son boy s'trainent pour des canailles
Combien sont de taille pour la bataille en vérité ?

[K.Rhyme Le Roi]
Un casseur de rimes sur toi, j'suis pas paranoïaque, moi
Narre à bout baboni je vexe sur le mic, j'ai pas le choix
Si t'es pas large hein, si t'as pas large hein
Prends du vice ou glisse sur le précipice, pisse et mc
Mes phrases dansent en transe sur une touche arabisante
Sans forcer, j'force les sablés ta clique en bois
Accentue ici accentue le sud soudé
Mon seul souhait que je défends borné sur toutes les scènes
Combien de frères se sont soulevés, ont sifflé, soufflés sur ma musique ?
[Freeman]
Stoppe ta flop, stoppe les dropes, on n'est pas à Saint-Top' ici
C'est notre hip-hop d'ici, notre propre cop plane
Mieux renseigné que ce con d'land
Mars pour le terrain, c'est du scotchland, c'est tout pour tes reins
Sous bande free la propagande mieux qu'un coup de bottin
En garde à vue, t'as beau prétendre, j'vais t'en mettre plein la vue
Vu ? Pas parti du big ben, sûr, nous, c'est du big pen
C'est à toi que je pique man, on fout putain !
Nos vies des best-sellers des thrillers en live, des killers en vibe
Ce qu'on cherche, à la base, c'est nos verbes, c'est tout
Le revers de la rue se présente chez vous mieux qu'un checu
C'est Mars le Sud, au fou, Belsunce je représente
Sur pépé, flafa tu sais

[Refrain 2 – Sako] (X2)
C'est notre hip-hop, du sud, et pas celui des autres
Les nôtres restent bruts quand tu donnes des notes

[Refrain 1 - Sista Micky]
Le Sud fout le waï man, swingue les sound man dans ton walkman
Trop de son boy s'trainent pour des canailles
Combien sont de taille pour la bataille en vérité ?

‘’Voila l’équipe au complet’’

[Refrain 2 – Sako] (X2)
C'est notre hip-hop, du sud, et pas celui des autres
Les nôtres restent bruts quand tu donnes des notes

[Refrain 2 – Sako] (X4)
C'est notre hip-hop, du sud, et pas celui des autres
Les nôtres restent bruts quand tu donnes des notes

C'est notre hip-hop, du sud, et pas celui des autres, tu l’sais !Embed"
K-Rhyme Le Roi,Combien j’ai ramé,"8 ContributorsCombien j’ai ramé Lyrics[Phase de scratch]
""Avant je n’étais rien""

[Couplet 1 – K.Rhyme Le Roi]
Il m'a fallu du temps pour en arriver là, personne se flatte
J'ai les mains moites, soit
Chaque mot, chaque phrase un come back
Un combat, mate ma rancœur pleure
Pue la sueur un poids sur mon stylo de moulo
Mot à mot, je revois mes parents
Qui me disaient « Eh oh dit, oh lève-toi, fini repos
T'es en retard, pars idiot, pense à l'école
Au lieu de veiller toute la nuit pour tes idoles »
Quand j'y repense c'est pas drôle
Ce que je faisais, j'haussais les épaules, couché au sol
Curieux derrière l'écran j'avais le mauvais rôle
Sérieux, c'est pas de eux qu'on rigolait
Quand je partais tous les matins sur mon chemin
Sans rien, sans cahier, baskets aux pieds
Sans lacets, et eux ils flippaient
Eux ils s'en foutaient
Quand je planais le soir sur mes feuilles pleines de fautes
A chaque regard je sursaute
J'étais parmi tant d'autres, je rêvais de sortir avec mes potes
Maintenant ce que je note pour elle
Me rappelle une telle Stèle
Enfant brisé par l'amour maternel
Combien j'ai pu ramer avant d'ouvrir un livre sans elle
Quand elle n'était pas là
You might also like[Refrain – Freeman] (X2)
Combien j'ai ramé comment je rame
Maintenant vois où ça en est
Soigner mes feuilles, je fais que ça
Borné, un mort-né
Sous mon nez, un cornet suffit
Pour corriger les jets de langue de ...

[Couplet 2 – Freeman]
Je revendique une nouvelle donnée
De mon site posé le six n'a pas fini
De causer sur des mixs aux platines
Satine mon ambition, je patine sur des sillons
Rions, ça fait pas mal de temps qu'on trime quand même
Comme un crew qui inscrit, donnons l'exemple qui s'acquit
Loin du mal, l'inverse, où je naquis
L'averse m'avait prévenu, fallait de l'adresse
C'était convenu machine arrière, c'était pour les vendus
Pas de manière sans arrière-pensées
J'ai tracé mon chemin
Sans penser au lendemain qui trace le sien
Depuis gosse, j'rosse le mauvais sort, me force à bouger
Fausse mes appréciations bien dirigées
Irriguer mon savoir m'a intrigué
Infligé pas mal de sentences
Le droit pour la connaissance doit se payer
Sinon, comment s'en tirer, retirer sa chance
Ne pas voir son état s'empirer
Danse avec les [?] tant que t'y es
Frère, enquiller les miens, faut le faire
Tous empilés, loin de plaire, on se démerde
On nous blaire pas
La vision du plan j'aimerais la voir mais c'est pas le cas
L'odeur de la pisse reste, avant le sacrifice, le geste
Si on comprend vite, on s'éloigne des pestes en disant
A jamais, à jamais cousin, moi je veux pas, garde les restes
[Refrain – Freeman] (X2)
Combien j'ai ramé comment je rame
Maintenant vois où ça en est
Soigner mes feuilles, je fais que ça
Borné, un mort-né
Sous mon nez, un cornet suffit
Pour corriger les jets de langue de ...

[Couplet 3 – Freeman]
Je suis un mec d'caverne avec laser mic et capote
Sans fric faut pas que je capote
Voilà mon flight nine, eight, nine nine, va falloir en soigner des ânes
Cette année va être mine, mayena, alik
Le design c'est fait dans le bordélique
Bagne du cerveau, rien d'angélique
Pas de pot on a, euphorique devant rien, plein de pachas
Devant on se pencha dans un plancher plein de crachats
Pour se lancer 10 ans sont passés déjà, ma patience perd le dessus
Tu parles déçu, on parle du vécu
Continue parle, c'est not’sécu
Et pas les bons d'allocs, tu peux en faire du P.Q

[Refrain – Freeman] (X2)
Combien j'ai ramé comment je rame
Maintenant vois où ça en est
Soigner mes feuilles, je fais que ça
Borné, un mort-né
Sous mon nez, un cornet suffit
Pour corriger les jets de langue de ...
[Phase de scratch]
""Avant je n’étais rien""
""Nourri par la rage de vaincre""
""Certains appellent ça la poisse""
""L'eau a coulé depuis""
""C’est ça ma vie mec""Embed"
