Artist,Title,Lyrics
MB14,Bon pour la santé,"6 ContributorsBon pour la santé Lyrics[Couplet 1]

Je sais que le soleil brille
Que demain c’est mieux
Je sais que si j’ai pris les pils c’est que pour mon bien, que c’est pas la fin
Que demain c’est sûr que le monde sourit
Sûr, que ma mère me dit, qu’elle supplie plus pour que je sois en vie demain

Je sais que les anges me regardent en haut
Je sais que je vais plus galère dans le hall
Et j’ai deux trois traces dans le dos
Merde, je rêve pas de biff’, de domaines
Je rêve de calme de sommeil
Que les médecins me disent « c’est bon, tu peux arrêter les bails de traitement »


[Pont]

Je sais que le temps ça passe oh merde
Je regarde les feuilles qui tombent
Je les vois chuter toute la semaine
Elles tombent toutes sur le béton

Je sais que le temps ça passe oh merde
Je regarde les feuilles qui tombent
Je les vois chuter toute la semaine
Elles tombent toutes sur le béton
You might also like
[Pont musical]


[Couplet 2]

J’regarde les autres, mes proches m’encouragent
Le ciel reste haut
Mais j’ai fois que Dieu me préserve
C’est bon pour la santé
C’est bon pour la santé
Que Dieu Bénisse les messes basses
Les cries que j’ai dans le cochi
Les monstres sous mes paupières
Les soirs où je vois trop de signes
C’est bon pour la santé
C’est bon pour la santé

Un ange au dessus de ma tête
Ce qui est, caché dans le visage
Tu peux le trouver dans mes textes

Avec le temps, est ce que les souvenirs vont s’apaiser?
Je parle que de démons, mais Dieu que ces démons je les aime

Fuck me laissez pas, j’ai beau le dire je le pense pas
Fuck me laissez pas
Dieu bénisse les failles qu’il y a en moi
Les frissons que je ressens quand c’est froid
Toujours un cœur en moi est-ce que tu le vois ? (Fuck)
Oh
Demain le soleil se lèvera
C’est promis c’est bon pour la santé
C’est promis c’est bon pour la santé
Pour la santéEmbed"
MB14,Chanje ?!,"6 ContributorsChanje ?! LyricsDocteur Homme :
Non mais comment ça a pu arriver ? Je croyais qu'on avait la situation sous contrôle ! Putain, je t’avais dis de surveiller son neo-cortex avant de le sortir complètement du lac !

Docteur Femme :
Ah bah oui d'accord parce que c'est vraiment le moment de trouver un coupable ?! Chanje ? Chanje ? Est ce que tu me vois Chanje ? Chanje ? Putain mais qu’est ce qu'il se passe dans son crâne, il y a quoi sur l'écran ? Il est toujours dans le lac ?

Docteur Homme : Bah évidement qu'il est toujours dedans, le gosse il est entrain de mourir !

Docteur Femme : Nan mais la ferme !

Docteur Homme : D'abord le projet Pacemaker, ensuite une expérience de mort imminente et maintenant ça ?! ON DOIT L'AIDER À LA BASE, PAS L'ENVOYER CREVER À CHAQUE FOIS QU'ON EN À L’OCCASION

Docteur Femme : Écoute, il est retombé dans le lac donc maintenant tu te tais, et tu le sors d’ici ! Chanje, tu m'entends, Chanje ?

CHANJE :

Si demain je coule faut pas qu’tu pleures pour ma tête
J'entend vaguement leur voix comme si je m'éloigne de la terre
Le silence qui grandit
Faut peut-être que j'y aille…

Est ce que tu me vois ?
Est ce que tu me vois ?You might also likeEmbed"
MB14,Go Down,"1 ContributorGo Down Lyrics[Introduction - Will Smith]
There's a redemptive power that makin' a choice has
Make a choice, all right ?
You just decide. What it's gonna be, who you're gonna be, how you're gonna do it, just decide
And then from that point, the universe is gonna get out your way
I don't wanna be an icon, I wanna be an idea
I wanna represent possibilities. I wanna represent the idea that you really can make what you want
One of my favorite books is ""The Alchemist"", Paulo Coelho
I believe that I can create whatever I wanna create, if I can put my head on it right, study it, learn the patterns
I feel very strongly that we are who we choose to be

[Verse 1]
I reminisce, when I started I would have my own parties
A few sounds and vibrations would come all over my body
I'd do it cause I loved it, she thinks I'm hyperactive
She might be right, yes, I'm lookin' for heights and mountains
So many hours and so many days where I thought I was nothing
And had to meditate
Self-confidence and fear still can make you hesitate
But it's like, rollin' dice or playing heads and tails
Radios and contacts
Ratios and contracts
Baby all is only made so we be growin' more cash
Videos and formats
Medias and broadcasts
Can I trade the value of my heart just for gold stacks ?
Of course I want it too, I won't spit in the plate
But it takes more that one song to further this debate
Melodies and pages
Murderin' them stages
How can you decide for what I've been doin' for ages ?
You might also like[Pre-Chorus]
Y'all won't have my soul
Y'all won't set that goal
Should I end up broke
Y'all won't take that coat
Y'all won't have my soul
Y'all won't set that goal
Should I end up broke
Y'all won't take that coat

[Chorus]
Yeah I've had a couple moments
Where I was like runnin' out of force but
I will never Go down (Go down)
Go down (Go down)
Go down (Go down)
Go down (Go down)
Yeah I've had a couple songs but
I'm workin' on it and I will put them in the record
It's about to Go down (Go down)
Go down (Go down)
Go down (Go down)
Go down

[Bridge]
She told me ""you should never let no one tell you what's good
Standin' up for your beliefs is what it's like to be adult
Now that you're a grown man, you need to know what you want
You gotta raise that voice and make a choice yourself""
[Pre-Chorus]
Y'all won't have my soul
Y'all won't set that goal
Should I end up broke
Y'all won't take that coat

[Chorus]
Yeah I've had a couple moments
Where I was like runnin' out of force but
I will never Go down (Go down)
Go down (Go down)
Go down (Go down)
Go down (Go down)
Yeah I've had a couple songs but
I'm workin' on it and I will put them in the record
It's about to Go down (Go down)
Go down (Go down)
Go down (Go down)
Go down

[Outro]
It's about to Go down
Go down
Go downEmbed"
MB14,L’ultime sentence,"3 ContributorsL’ultime sentence Lyrics[Couplet 1]
Le ciel s'ouvre, l'orage claque
Et le tonnerre se fait entendre
Semble-t-il être l'heure de l'ultime sentence ?
Même les choses futiles m'enchantent
Souffrance et manque mutilent ensemble
La mort m'engloutit lentement
Stupide comme un soupir d'enfant
Je veux lutter dignement
Donne m'en le courage et la force
Estomaquer, j'm'accroche
À l'idée de soulager l'atroce
L'envie de tout lâcher m'approche
Seconde après seconde
La mort est-elle délivrance ?
Nous ne l'saurons qu'après ce monde
Toc toc toc
J'viens sous ce cadre crépusculaire
J'm'appelle crise cardique
Et j'viens faire dépérir ta jugulaire
Un pantin désarticulé
Qu'importe ta masse musculaire
Ça s'cache sous la forme d'un ulcère
Pour te le prouver par A + B
T'es mort, y'a pas de cas suspect
Arbore une conduite adulte et j'absorbe tes ondes vitales
Rusé, t'accorde ce ton calme immaculé
Saisir les âmes quasi-hasardeusement
Voilà donc ton dessein
Y'a pas de hasard, là pour éteindre
Et mettre un terme à ton destin
You might also like[Refrain]
I bend the knee to the power of the lord now
The universe will give me what I'm looking for
I bend the knee to the power of the lord now
Nothing to do with what I've ever seen before
I bend the knee to the power of the lord now
The universe will give me what I'm looking for
I bend the knee to the power of the lord now
Nothing to do with what I've ever seen before


[Couplet 2]
Je reviens sur mes traces
Remonte le compteur à l'envers
Revois chaque minute de mon passé
Mais ne le fais pas sans gêne
Cela n'était donc pas un mythe
Une fois l'ultime sentence atteinte
Mon existence défunte s'invite
Au cours d'une lancinante étreinte
Regrets, remords, nostalgie s'entrechoquent
À vitesse grand V
À l'instant T, de mon râle habité
Je vis le ciel trembler
Pourquoi ai-je prêché la démence ?
Pourquoi ai-je pressé la détente ?
Et n'ai-je pas souhaité la clémence ?
Hélas, je m'essaie à quémander
Les cordes éraillées de l'orgue
Qui me rappellent à l'ordre
Et j'donnerais tout pour pas me faire enrôler
Par la bête à cornes
Sur toutes mes actions scélérates
Loin des bastions vénérables
Et je crache, abjure, ces immondices
Et descends de mon piédestal
Happé par c'plafond céleste
J'hûme d'exquises senteurs végétales
Priant le salut d'mon âme placée
Au creux des mains de l'éternel
Le souverain a délibéré
Mon rythme cardiaque en déclin
Mon dernier coup d'éclat
Ces voix qui sonnent le commencement de la fin
[Refrain]
I bend the knee to the power of the lord now
The universe will give me what I'm looking for
I bend the knee to the power of the lord now
Nothing to do with what I've ever seen before
I bend the knee to the power of the lord now
The universe will give me what I'm looking for
I bend the knee to the power of the lord now
Nothing to do with what I've ever seen before

I bend the knee to the power of the lord now
I bend the knee to the power of the lord nowEmbed"
MB14,Ma place,"1 ContributorMa place LyricsJ'ai passé ma vie derrière un masque
J'ai dû naviguer au gré du vent
J'ai trainé sur les bancs de la fac
Comme si j'voulais juste gagner du temps
Mon père n'saura jamais
C'qu'a fait l'homme que j'suis devenu
Le goût de c'que j'ai vécu
C'qui m'bouffe depuis le début
Ces doutes qui m'ont broyé
Quand j'me suis senti noyé
J'ai compris l'sens de ma vie
Dans les couloirs du grand foyer
J'ai trouvé ma place comme trouvé ma maison, oh-ouh-oh
J'ai trouvé ma place
Moi qui avais perdu la raison
On fait au gré des saisons
Les deux pieds sur terre, le cœur dans le ciel
Je prie comme le soleil
J'veux mourir sur scène
J'ai trouvé ma place
J'veux chanter comme un ténor, oh-ouh-oh
J'ai rêvé d'prendre le large, ouais
Versé des torrents de larmes
J'voulais trouver le sens de ma vie
Avant de devoir rendre l'âme, yeah
J'vais chanter jusqu'à devenir aphone
C'est pas les Jordan dont je raffole
Ouais, je rappe fort, puis je braille fort
C'est l'art qui va me sauver, pas le droit d'vote
Bas les reins d'votre avis, c'est mon navire, mon avenir
Le temps d'une vie, c'est trop rapide
Sois prudent, c'est ce que trafiquent ceux qui gravitent
Faut rester droit comme un travelling
Rien à péter, j'rentre pas dans vos cases
J'ai nagé dans l'eau glacée, payé les pots cassés
J'fais le deuil de mon passé, j'vois le chemin tout tracé
Trouvé ma vocation, j'raterais pas l'occaz, non
J'crois t'as pas bien compris
Un jour, j'vais tout envoyer en l'air 'man
Quand t'as l'impression de voir mourir tes rêves
Normal de faire une gueule d'enterrement
Comme des singes, on grimace en soirée
C'est dur de pas s'sentir au zoo
C'est mauvais de s'mentir à soi-même
C'est bien pire que d'mentir aux autres
J'ai trouvé ma place comme trouvé ma maison, oh-ou-oh
J'ai trouvé ma place
Moi qui avais perdu la raison
On fait au gré des saisons
Les deux pieds sur terre, le cœur dans le ciel
Je prie comme le soleil
J'veux mourir sur scène
J'ai trouvé ma place
J'veux chanter comme un ténor, oh-ouh-oh
J'veux chanter comme un ténor
An-an-an, an-an-an-an-an
J'veux chanter comme un ténor
Comme un ténor, comme un ténorYou might also likeEmbed"
MB14,One More Song,"3 ContributorsOne More Song LyricsI've always known that I was gonna be an artist
'Cause I can't be anything else
Can't be the one who's just allowed to stay silent
'Cause it would burn in my veins

It's almost a religion, thought I lost my reason
Funny how your dreams can become another prison
Funny I'm afraid I could never cross the river
Then while your brothers sing, a natural believer

I have seen it all before it happened
Oh, I try to find my place under the sun in heaven
And when I feel like I'm losing my strength
I'm glad to have you in my life
And when I feel like I'm losing my faith
I'm blessed to have you on my side

I need one more song, just one more sound
I need one more note to get off the ground
I need one more song, just one more sound
I need one more note to get off the ground

When I was alone in my room, only dreamin' of one thing
To find a way to get out of my tomb
And get everything that I ever wanted
Tourin' around the globe cries
""Music is the language and has no borders""
I've kept my lyrics in a bunch of folders
Time to make a move and relieve my shoulders
You might also likeI have seen it all before it happened
Oh, I try to find my place under the sun in heaven
And when I feel like I'm losing my strength
I'm glad to have you in my life
And when I feel like I'm losing my faith
I'm blessed to have you on my side (my side)

I need one more song, just one more sound
I need one more note to get off the ground
I need one more song, just one more sound
I need one more note to get off the ground

(It's hard to get esteem when you think so much on other stuff)
(As long as you can breathe when there ain't no bouncin' high enough)
(It's hard to get esteem when you think so much on other stuff)
(As long as you can breathe when there ain't no bouncin' high enough)

I need one more song (one more song)
Just one more sound (one more sound)
I need one more note (one more note)
To get off the ground

I need one more song (one more song)
Just one more sound (one more sound)
I need one more note (one more note)
To get off the ground
I need one more song

I need one more song1Embed"
MB14,Pyramids,"6 ContributorsPyramids Lyrics[Verse]
Have you ever felt like you weren't born at the right time?
That you already been through all of this in the past life
Why do I feel so connected to the ancients?
Why do I always wanna go back to the essence?
I played video games, now I wanna play chess
Trees only grow over time, that is patience
Got my paychecks, but no answers
Now the question is
What's beyond my senses?
Yes, I'm lucky
Yes, I'm alive
But I'm curious about what's coming after my last breath
Pyramids, temples, statues and candles
Apparently, you cannot always find truth in samples
Animus, please, check up on my genes!
My DNA is like a time travelling machine
Pictures along my sleeves, preachers and disbelievers
Creatures among my dreams, figures of my unrealness

[Chorus]
In my veins there's more than Arabic blood
In the past I even saw the pyramid growin'
What about the ancients and their wisdom?
I guess I have the Time Traveller Syndrome
In my veins there's more than Arabic blood
In the past I even saw the pyramid growin'
What about the ancients and their wisdom?
I guess I have the Time Traveller Syndrome
You might also like[Chorus]
In my veins there's more than Arabic blood
In the past I even saw the pyramid growin'
What about the ancients and their wisdom?
I guess I have the Time Traveller Syndrome
In my veins there's more than Arabic blood
In the past I even saw the pyramid growin'
What about the ancients and their wisdom?
I guess I have the Time Traveller SyndromeEmbed"
MB14,Quand c’est ?,"2 ContributorsQuand c’est ? Lyrics[Couplet 1]
Mais oui on se connait bien
T'as même voulu t'faire ma mère hein
T'as commencé par ses seins
Et puis du poumon à mon père
Tu t'en souviens ?

[Refrain]
Cancer, cancer, dis-moi quand c'est ?
Cancer, cancer, qui est le prochain ?
Cancer, cancer, dis-moi quand c'est ?
Cancer, cancer, qui est le prochain ?

[Couplet 2]
Et tu aimes les petits enfants
Décidément, rien ne t'arrête toi
Arrête de faire ton innocent
Sur les paquets de cigarettes
""Fumer tue"", tu m'étonnes
Mais tu m'aides

[Refrain]
Cancer, cancer, dis-moi quand c'est ?
Cancer, cancer, qui est le prochain ?
Cancer, cancer, dis-moi quand c'est ?
Cancer, cancer, qui est le prochain ?
Cancer, cancer, dis-moi quand c'est ?
Cancer, cancer, qui est le prochain ?
Cancer, cancer, dis-moi quand c'est ?
Cancer, cancer, qui est le prochain ?
You might also like[Pont]
Qui est, qui est, qui est le prochain ?
Qui est, qui est, qui est le prochain ?
Qui est, qui est, qui est le prochain ?
Qui est, qui est, qui est le prochain ?
Quand c'est, quand c'est
Que tu cesses tes avances ?
Quand c'est, quand c'est
Que tu pars en vacances ?
Quand c'est, quand c'est
Quand est-ce que tu y penses ?
Quand c'est, quand c'est ?
Ça nous fera des vacances

[Outro]
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est...
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?
Qui est, dis-moi
Qui est le prochain ?Embed"
MB14,Safe / Haïku,"2 ContributorsSafe / Haïku Lyrics[Couplet Unique:Chanje & MB14]
Sous mes ne-cer y'a qu'mes fautes et seul mes secrets m'troublent
Passe ma semaine en detox sperme dans socquette
Lis mes tomes pourtant j'les connais tous
Vie des tonnes mais parle à sonne-pers j'déconne c'est qu'jme sens seul et seul mes regrets m'touchent
On m'a dit faut qu'tu te taise vite (chute)
Elle me plaisait mais je n'voyais qu'son essaie d'vivre
J'ai du merder dans l'une des 7 vies
A court de ressources me sens rejeter tout l'stock de cette bile
Et tise dans le gosier j'ai plus vraiment la force  et ni l'envie de m'égosiller
Peut-être aimer à tord haïr à mort et fuck mes paupières
Bon dieu si je dors j'ai tellement peur de me réveiller
Deux trois lattes de clope, je m'arrête et je tousse
Je me demande pourquoi là j'souris j'me demande qu'est-ce qui me touche
Regarde un presque soleil s'couché quelques mots morts dans le bouche
Pourquoi j'me sens même pas moi même quand j'suis tout seul dans ma douche
On verse une larme entre pote on lève un verre en silence
Fais une blague de cul en autre on sèche nos peines juste en riant
J'vois mon shrab qui veux pas m'parler, qui frappe des murs quand il est saoul
J'doute, d'être un vrai pote quand j'le laisse crier sans qu'il l'ouvre
Le coeur en sueur, comme un vide entre les côtes
J'me suis ptêtre perdu à regarder dans les autres
Tu sais même plus que t'existe
Tu penses être juste un reflet d'trop
T'as juste lâché une larme
Entouré d'gens dans l'tro-mé
You might also like[Refrain:Chanje & MB14]
On a tendance à crier fort
Pour couvrir quelques chuchotements
Comme une tendance à parler tout seul
Comme si je priais pour qu'on m'entende
Comme une tendance à parler tout seul
Comme si je priais pour qu'on m'entende
On a tendance à crier fort
Pour couvrir quelques chuchotements
Comme une tendance à parler tout seul
Comme si je priais pour qu'on m'entende
Comme une tendance à parler tout seul
Comme si je priais pour qu'on m'entendeEmbed"
MB14,Steuplaît,"6 ContributorsSteuplaît LyricsDocteur : Comment il va du coup ?

Assistant : Les signes vitaux sont stables mais toujours aucun signe de réveil

Docteur : Ok. Laissez moi deux minutes avec lui s’il vous plaît

Assistant : Bien sur

Docteur s:àté du lit de Chanje)

Hier j’ai lu un livre sur les loups. Enfin sur les meutes de loups, bah figure toi que ce truc de loup alpha dont on nous parle depuis si longtemps ça existe pas

Comme si on avait besoin de toujours trouver un dominant, un dominé…

Enfin j’te dis ça parce que ça m’a rappelé quand tu me parles de ton groupe, 6e étage, pas d’chef, que des loups j’imagine…

T’as reçu du courrier d’ailleurs. Bon j’me suis pas permis d’ouvrir, mais du coup je l’ai posé sur ta table de chevet et tu le liras à ton réveil, j'espère. Peut être que c’est une fille, oui je sais je sais « c’est dur dans ton état de donner une vie de couple et de l’investissement émotionnel bla-bla-bla » bien sûr..

Aller réveil toi, s’te plaîtYou might also likeEmbed"
