Artist,Title,Lyrics
Sonny Rave,Hotel Games Interlude,"2 ContributorsHotel Games Interlude Lyrics[Paroles de ""Hotel Games Interlude""]

[Couplet unique]
Tu m’demandes si j’suis focus
Focus
Tu sens le parfum d’une autre mais
Viens on fuck everyday
J’sens la pression qui nous sépare
Depuis le jour où j’suis broken
J’n'ai que des envies de toi
Après demain elle veut du sexe
Après demain elle veut la fama
Encore hier elle était vraie
Faut qu’on stoppe
It’s over
Une autre que toi
Ai-je tord ?
Ai-je tord dе n’penser qu’à moi ? C’est pas gravе
J’ai fait l’erreur dans S-line
Laisse-moi te dire qu’j’suis low
Je n’arrive pas à te dire que nos futurs sont voués à se séparer
Le temps d’un idylle aux Bahamas mais j't'ai déjà dit que j’étais navré
J’ai tant donné pour tes belles formes mais j’ai tout niqué pour une autreYou might also likeEmbed"
Sonny Rave,HYPNOTIZE,"5 ContributorsHYPNOTIZE Lyrics[Paroles de HYPNOTIZE - Sonny Rave]

[Couplet 1]
Hey, shawty enlève-moi tout ce stress qu'on m'a mis
Fais-toi belle, ce soir c'est strass et paillettes
Fais pas la morale sur mon foutu signe astrologique
On se sait, pas d'remords shawty
Avant d'choisir ta tenue pour la soirée
Y a tant d'choix, viens on s'dit des choses babe
Un court instant j'ai eu l'image de toutes ces

[Refrain]
Présences qui m'hypnotisent
Oh my lady j'ai du mal à faire avec
T'es sensuelle, honey me guide
Après ce soir, jе n'veux plus être le mêmе
Oh yeahh, oh qui me..

[Couplet 2]
Tu me vois juste comme un ennemi
Monter sur elle serait juste ennuyeux as fuck
Un sentiment de peur
J'vois tes copines s'entasser dans un Uber
Que tu sois chic ou en topless baby
Tu n'fais qu'attiser les regards, encore
You might also like[Refrain]
Une présence qui m'hypnotise
Oh, my lady j'ai du mal à faire avec
T'es sensuelle, honey me guide
Après ce soir je n'veux plus être le même

[Outro]
Tu n'me vois juste comme un ennemi
Monter sur elle serait juste ennuyeux as fuck
Tu n'me vois juste comme un ennemi,  ennuyeux as fuckEmbed"
Sonny Rave,Idyllic Trip,"3 ContributorsIdyllic Trip Lyrics[Paroles de ""Idyllic Trip""]

[Refrain]
I know your wishes
Honey want another Celine bag
I dunno if it's worth it cause you livin' for
These racks and all this shit
We loved each other like no one
Right now, nah
Yeah I dare you to spend another life with me
Should I actin' like it's never happened yeah
Ow wait nah
We ridin' through the city
Dior runners on the pedal we flyin'
Sippin' cocktail with lemon and ices

[Couplet unique]
Visions in my head I never lied
Shawty all these hoes are on my mind
I'm surе we neva met but ravе is high
This shit is get me lit s/o to Vanilla
We just hang and do some windows shoppa'
Baby need an outfit for a gala
Oh wow
What's the cost ?
A life of love ?
No it's BS
She stuck into a risky game that I know
Materialistic honey they all know
You the one who shot I'm takin' all the bullets
Shall we go back to the old days and start a new date together
I told I neva want it but I think is the grass talkin'
Baby rave is fucked up
Yeah
She poppin' drugs like she never been in love
Please don't
Do this for us, oh wow, yah
Still in rest but yea im overdue
Something new
Countin' racks with you
Holidays into the Rave Land
I cannot tell you that I'm all witcha
Fears and doubts, spittin' lies is enough
That's why I do not trust ya babe
You might also like[Refrain]
I know your wishes
Honey want another Celine bag
I dunno if it's worth it cause you livin' for these racks and all this shit
We loved each other like no one
Right now nah
Yeah I dare you to spend another life with me
Should I actin' like i'ts never happened yeah
Ow wait nah
We ridin' through the city
Dior runners on the pedal we flyin'
Sippin' cocktail with lemon and icesEmbed"
Sonny Rave,KAY INTERLUDE,"4 ContributorsKAY INTERLUDE Lyrics[Paroles de ""Kay Interlude"" ft. Kay The Prodigy]

[Couplet 1 : Kay The Prodigy]
Toi tu veux m'faire
Toi tu veux m'faire croire qu'elles seront mieux toutes avec toi
Mais tu m'attrapes avec quoi ? Pourtant j'te rends imbécile
Selon lui, je ne veux pas de relation sérieuse
C'est faux, j'suis trop précieuse pour toi donc reste loin de moi
Loin
Tu vaux même pas un dixième de moi donc reste loin de moi
Très loin
Malgré tout je sais qu'il se donne, tant de mal, pour moi
Je sais qu'il se donnе tant de mal
Juste pour qu'ellеs soient comme moi
Tant de mal
Pour moi
Suffit juste de changer comme quoi

[Refrain : Kay The Prodigy]
Bébé tu sais faut mettre plus que du tien
Et si tu tiens nous deux on peut faire plus qu'une nuit, (hun hun)
Ce soir mon regard me dit t'es le mien
Laisse-moi te montrer pourquoi tu m'voulais pour la vie

[Couplet 2 : Kay The Prodigy]
[Lonely XXX era ?], nos corps à corps sont fantastiques
Mon baby là c'est sans cesser
Lover boy season , il me voit encore avec lui
You might also like[Outro : Kay The Prodigy]
Bébé tu sais faut mettre plus que du tien
Et si tu tiens plus qu'une nuit
Uh-huh
Tu, tiens, (Baby)
Si, tu, tiens
Dans la vie…Embed"
Sonny Rave,LOST ARCHIVES,"2 ContributorsLOST ARCHIVES Lyrics[Paroles de ""LOST ARCHIVES""]

[Couplet unique]
Bagpack, shot de mélanine
Les racks et les mélos sont ma thérapie
J’ai enfin l’antidote qui m’est destiné
Oh shit le temps s’est écoulé ma gueule
No cap c’est un no skip
Comme Willy j’suis alone dans mes memories
Mais le temps m’a fait don d’un talent unique
En deuspi j'suis bé-tom sur une meuf en ville oh god
Dois-je aimer ma vie ?
Five stars hôtel pour noyer mes shits
Ice cold homie quels sont les délires ?
Un mic et une prod pour un gars timide, oh oh
Slayer Sonny pour les enemies
J’ai vraiment pas le temps pour les drama queen
Un ego mélancolique fuck un ego trip
J’me sens weak, oh weak ca tombe mal
Low life
Ouais j’suis dingue negro
Ouais j’suis dingue negro my whole life
L’amour dans un cellphone
Selfish, oh nan
Les anges viennent de crier
La venue de Rave
Dans une loop où les jours sont les mêmes
Le time qu’il nous reste
Se sentir négligé
Yeah yeah
Le portail vers l’autre monde se ferme
I can’t tell
Enfermés, mes démons se libèrent
I can’t tell
A bord du rover, j’n’ai que le bruit des anges déchus
Qui veulent mon corps oh
Mais j’reste fort oh
Avouez que notre histoire n’était qu’un autre mensonge
Au milieu d’autres images sombres qui me hantent même là-haut
Au bout d’un moment l’aiguille s’arrêtera de tourner
Man esprit flotte, au-delà des autres mondes
Mais shawty pense à tout l’énergie qu’j'ai usé
Au milieu d’autres images sombres qui me hantent là-hautYou might also likeEmbed"
Sonny Rave,Martini in Thirtyside,"2 ContributorsMartini in Thirtyside Lyrics[Paroles de ""Martini in Thirtyside"" ft. PANIA]

[Couplet 1 : PANIA]
Under your skin
Where I should be when the night is over
Where does your mind go when you not sober
Under your skin
Where I should be when the night is over ?
Where does your mind go when you not sober

[Couplet 2 : Sonny Rave]
Girl, oui j'ai attendu la fin pour te call
Oui j'ai attendu la fin pour te sauver
Au quart de tour, j'perds patience
Girl, oui j'ai attendu la fin pour te call
Oui j'ai attendu la fin pour te sauver
Au quart de tour, j'perds patience

[Couplet 3 : PANIA]
J'suis avec toi, I really like you baby
And we both know it so why are we waiting
Cuz we already five shots deep
Tryna find words just to make you see
L don't really know baby please juste breathe

[Couplet 4 : Sonny Rave]
Seras-tu la bonne pour me guider ?
100 fois j'ai fais l'tour du globe dans un private
R-a-v-e play-off season
J'm'invite dans le club, big bag hunnid roses
Shawty m'impressionne, en fait elle me kiffe
Un joli brown, boy rude boy, j'me sens nocif
Under your skin
J'rêve d'un endroit où c'est juste toi et moi
Laisse-moi t'apprendre deux trois trucs à moi
Tu me manques mon amour
You might also like[Outro : PANIA & Sonny Rave]
I've been watching you fall
You hear my voice when you lonely
And watching night turn to morning
J'suis là pour toi
Pour toiEmbed"
Sonny Rave,MEDECINE,"3 ContributorsMEDECINE Lyrics[Paroles de ""MEDECINE""]

[Refrain]
Aye babe, say less, sans pression
Tu hantes mes nuits, j’en ai assez vu God damn
Illicite, medecine
T’es juste ma medecine, j’te consomme all day
All day, all day
T’es juste ma medecine, j’te consomme all day
All day, all day
T’es juste ma medicine, j’te consomme all day

[Couplet unique]
Season hotel, five stars
J’suis en sextasy, my love
J’vois les couleurs s’inverser, j’suis déjà dinguе
Déjà accro de tes formes
Biеn sous l’contrôle de cette drogue
Mami dose un peu, c’est nécessaire, oh nécessaire, en vrai j’y ai songé
J’imagine ton corps comme si j’étais designer
C’est nécessaire, oh nécessaire, fais pas l’égoïste
J’nous vois sur le même chemin, oh nan shawty, yeah yeah
Coperni cat walk, ma bella au top
Laisse-moi peindre ton body, oh yeah
Tard la nuit qu’importe
L’endroit ou l’heure, oh baby, oh baby
You might also like[Refrain]
Aye babe, say less, sans pression
Tu hantes mes nuits, j’en ai assez vu God damn
Illicite, medecine
T’es juste ma medecine, j’te consomme all day
All day, all day
T’es juste ma medecine, j’te consomme all day
All day, all day
T’es juste ma medicine, j’te consomme all day

[Outro]
T’es juste ma medecine, medecine, medecine, medecine, yeahEmbed"
Sonny Rave,MUSE,"3 ContributorsMUSE Lyrics[Paroles de ""MUSE""]

[Couplet 1]
Des moments like this
Une woman like that
Aucun mot ne sort mais dis-moi
Oh non, oh non
Un mal de chien, oh please
Quand t’es loin de moi, oh lady
Tu t’empares du peu de vie qu’il m’reste, oh no, oh no
À se blottir sous la couette, se sentir bien ensemble
À se chérir sans arrêt, sans parler d’sentiments
J’vois tes yeux remplis d’amour, tu me donnes tellement
Tu es ma muse en musique
Tu laisses en moi une douce note de ton parfum que j’inhale
Tu es ma muse en musique
T’arrives à r’ssentir tous ces maux qui n’font qu’hanter mon crâne
Un cocktail par-ci
Un hôtel par-là
J’reprends un verre de gin, oh no, oh yeah, oh yeah
Une envie d’écrire
Des poèmes, une idylle
T’es trop sexy quand tu m’lis, oh no

[Couplet 2 : Sonny Rave & Anna Majidson]
Slip and slide
All that you want
I could never live without you
À s’avouer sur un coup d’tête, qu’depuis l’début oh c’est mort
Baby let’s just stay inside
I could never live without you
Tu es ma muse en musique
Tu laisses en moi une douce note de ton parfum que j’inhale
Tu es ma muse en musique
T’arrives à r’ssentir tous ces maux qui n’font qu’hanter mon crâne
Sept fois par semaine
Trois fois par jour
J’me mets en position
Quand tu veux mon amour
J’peux pas m’en passer
Ni m’en lasser
Rien que d’y penser
Non t’es parfait
Slip and slide
All that you want
I could never live without you
Baby let’s just stay inside
I could never live without youYou might also likeEmbed"
Sonny Rave,PINK,"2 ContributorsPINK Lyrics[Paroles de ""PINK""]

[Refrain]
Thottie fait des siennes right now
À côté du TEC y a l'nine
Ma tête sur un tableau d'chasse
Ils veulent me voir en échec, bah ouais
Thottie fait des siennes right now
À côté du TEC y a l'nine
Ma tête sur un tableau d'chasse
Ils veulent me voir en échec, bah ouais

[Couplet unique]
Crois moi j'en ai vu des sacrées folles
Homie j'ai le recul, j'reste cold
J'te fais des signs en attendant un call back
J'signe des chèques en pensant à mon prochain
Dis-moi si t'es ok ?
Tellement high, ok
Dis-moi si t'es ok ?
Tellement high, ok

[Refrain]
Thottie fait des siennes right now
À côté du TEC y a l'nine
Ma tête sur un tableau d'chasse
Ils veulent me voir en échec, bah ouais
Thottie fait des siennes right now
À côté du TEC y a l'nine
Ma tête sur un tableau d'chasse
Ils veulent me voir en échec, bah ouais
You might also like[Outro]
Thottie fait des siennes right now
(Crois-moi j'en ai vu des sacrées)
À côté du TEC y a l'nine
(Homie j'ai le recul, j'reste cold)
Ma tête sur un tableau d'chasse
(J'te fais des signs en attendant un call back)
Ils veulent me voir en échec, bah ouais
(J'signe des chèques en pensant à mon prochain)Embed"
Sonny Rave,PRECIEUSE,"3 ContributorsPRECIEUSE Lyrics[Paroles de ""PRECIEUSE""]

[Couplet 1]
New name, tu veux un human babe
Dévoué à tout c’qui concerne le love, yeah yeah
Precious, shawty est tellement précieuse

[Refrain]
Quand on consomme, j’te sens prête
Quand on s’donne, ressens-tu la tension ?
Quand on consomme, j’sens qu’t’es prête
Quand on s’donne, j’ressens la tension baby

[Pont]
On sex souvent l’dimanche
On sex après l’diner (Même avant)
Tu m’laisses si instable, oh baby
Après tu m’reproches d’être accro
On sex souvent l’dimanche
On sex après l’diner (Même avant)
Tu m’laisses si instable, oh baby
Après tu m’reproches d’être accro

[Couplet 2]
J’te l’dis cash
T’es une gemini scorpio virgo shit
Tu pars sur un avenir, plein d’bonnes choses on l’sait
Tema l’Porsche, j’ai les revenus pour assurer la vie qu’tu rêves
Qu’importe le temps, baby
Même si c’est l’déluge dehors, c’est tant mieux
On s’prélasse sans penser au foutu lendemain
C’est doux, c’est hard, c’est soft, c’est bad my lady
You might also like[Refrain]
Quand on consomme, j’te sens prête
Quand on s’donne, ressens-tu la tension ?
Quand on consomme, j’sens qu’t’es prête
Quand on consomme, j’sens qu’t’es prête

[Outro]
Pour l’week, pour l’weekend
Shake it up, whine up, gimme, oh mami t’es patiente baby
Comment s’fait-il ? Il est que 9h, t’es déjà si chaude oh baby
Let me know si t’en veux plus, encore plus ou encore plus, oh baby
Tu t’effiloches comme si ton pull voulait s’barrer
T’as voulu me call back, oh baby, je savais
My universe est trop déboussoléEmbed"
