GeniusName,Title,Lyrics,Artist
Favé (FRA),00h,"4 Contributors00h Lyrics[Paroles de ""00h""]

[Intro]
We love you Timo
Mmh nan, elle veut être ma chérie
Are you serious ?
Mais moi, j'pense qu'à m'en sortir, d'la money, c'est tout

[Couplet 1]
J’accumule les problèmes pour toi, j’les mets de côté, j’barode le son à fond j’suis dans la caisse (j’suis dans la caisse)
Je sais que t’aime pas quand tu me voit qu’on me reconnaît, mais j’peux rien y faire, j’suis dedans moi j’y reste
À force de traîner dehors, je sais que j’vais y caner, y’a des envieux, mais j’sais qu’ils savent qu’on les baise (mais j’sais qu’ils savent qu’on les baise)
Mais j’sais qu’ils savent qu’on les baise, ils rodavent que c’est l’moment pour retourner leur veste (mmmh-mmmh)
J'évolue, j’découvre qu’j’ai d’nouveaux adversaires, y’a la mort qui est venu m’avertir
Les soucis d'adultes qui viennent, c’est pas pour plaire, trop d’accumulation que pour 17 piges (mmmh-mmmh)
Pour rendre fier ma daronne moi je sais qu’j’dois l’faire (j’dois le faire), la money fais beaucoup d’surprise
J’suis serein pour l’moment j’connais bien mes frères, j’ai pas l’temps pour une groupie qui tape des crises

[Pré-refrain]
Tellement d’heures de studio j’finis par me dire que j’fais des sons pas mal
La musique à la chaîne que j'vis-ser, moi j’me sens comme un barman
Tellement d’heures de studio j’finis par me dire que j’fais des sons pas mal
La musique à la chaîne que j'vis-ser, moi j’me sens comme un barman

[Refrain]
Elle veut être ma chérie, ma baby, mon tout
Mais moi, j'pense qu'à m'en sortir, d'la money, c'est tout
Elle veut être ma chérie, ma baby, mon tout
Mais moi, j'pense qu'à m'en sortir, d'la money, c'est tout
Minuit, que j'ride dans la caisse
T'es tellement love de moi que j'me dis qu'j'pouvais pas rater ça
Minuit, que j'ride dans la caisse
T'es tellement love de moi que j'me dis qu'j'pouvais pas rater ça
You might also like[Couplet 2]
J’barode solo comme un rat de la ville, j’les vois je sais qu’ils veulent tous faire comme moi
Les recopier ça jamais de la vie, depuis que j’commence à pop ils me demandent : ""C'est comment ?""
Baby veut cop de nouveau habits, elle veut faire les boutiques, elle me dit : Favé come on""
Elle veut qu’on se pose et ça pour la vie, tu sais qu’c’est impossible et tu m’le dis quand même
Tellement d’idées, j’envoie des tempêtes, tu sais qu’j’suis pas là pour être ton pote moi
Des objectifs j’en ai par centaines, j’veux partir au pays, j’veux le faire pour mama
Tellement d’idées, j’envoie des tempêtes, tu sais qu’j’suis pas là pour être ton pote moi
Des objectifs j’en ai par centaines, j’veux partir au pays, j’veux le faire pour mama

[Pré-refrain]
Tellement d’heures de studio j’finis par me dire que j’fais des sons pas mal
La musique à la chaîne que j'vis-ser, moi j’me sens comme un barman
Tellement d’heures de studio j’finis par me dire que j’fais des sons pas mal
La musique à la chaîne que j'vis-ser, moi j’me sens comme un barman

[Refrain]
Elle veut être ma chérie, ma baby, mon tout
Mais moi, j'pense qu'à m'en sortir, d'la money, c'est tout
Elle veut être ma chérie, ma baby, mon tout
Mais moi, j'pense qu'à m'en sortir, d'la money, c'est tout
Minuit, que j'ride dans la caisse
T'es tellement love de moi que j'me dis qu'j'pouvais pas rater ça
Minuit, que j'ride dans la caisse
T'es tellement love de moi que j'me dis qu'j'pouvais pas rater ça
[Outro]
Nan, nan, j'pouvais pas rater ça
Nan, nan, j'pouvais pas rater ça
C'est toi et moi jusqu'à là-bas
Nan, nan, j'pouvais pas rater ça
C'est toi et moi jusqu'à là-bas
Nan, nan, j'pouvais pas rater ça
Les autres sont pas d'taille pour toi et moi
Nan, nan, j'pouvais pas rater ça
Les autres sont pas d'taille pour toi et moiEmbed",Favé
Favé (FRA),Bériz,"2 ContributorsBériz Lyrics[Paroles de ""Bériz""]

[Intro]
Fredinho on da shit, nigga
Pah
Pah, pah, pah, pah
Hey
Mmh-mmh

[Couplet 1]
J'ai plus l'temps pour les pétasses, mon pied sur la pédale (Rah)
Y a que si j'vois les keufs que j'vais détale (Pah, pah, pah, pah)
Elle veut qu'on avance ensemble, qu'on compte les pétales (Mmh-mmh)
J'suis pas ton gars, c'est juste on fait nos bails (Nan, nan)
J'suis plus à l'aise la nuit, quand arrive le soir
Moi, y a que pour du cash que j'peux parler en sérieux (Yeah, yeah)
Maudit par le rap pour m'acheter un sort (Mmh-mmh)
J't'ai rodave depuis longtemps mais tu fais l'mystérieux (Pah, pah, pah, pah)
J'run fort, mec, faut chеrcher le cash, six paquets d'sapе, j'mets tout dans le coffre (Mmh-mmh)
Au stud' donc j'vois pas le messages (Pah, pah), vu qu'j'réponds pas, ils disent que je change (Brr, brr)
T'as pas mais toi, tu fais genre (Mmh-mmh), acteur, nan, c'est pas carré
J'taffe fort, moi, j'veux péter les scores (Yeah, yeah), pour la suite, j'suis préparé (Pah, pah, pah, pah, mmh, mmh)

[Pré-refrain]
J'ferme plus les yeux mais j'vois du noir (Mmh-mmh), trop d'galères, j'en ai marre
J'attends qu'ma liasse pour vite me barrer (J'attends qu'ma liasse pour vite me barrer)
J'rentre tôt l'matin pour sortir tard (Mmh-mmh), j'crois qu'j'ai pris trop d'écart
J'vois qu'ça va plus, j'suis trop décalé
You might also like[Refrain]
J'baraude sur Bériz (Yeah, yeah), faut c'cash donc j'rentabilise (Donc j'rentabilise)
Ils m'calculaient pas, maintenant, j'vois mon blase sur Deliz (Mmh-mmh)
Coup d'raquette comme au tennis (Yeah, yeah), j'les graille, c'est trop un délice (C'est trop trop bon)
Favé sur l'top, j'viens prendre ma place donc faites vos valises (Yeah, yeah)
J'baraude sur Bériz, faut c'cash donc j'rentabilise (Donc j'rentabilise)
Ils m'calculaient pas, maintenant, j'vois mon blase sur Deliz (Yeah, yeah)
Coup d'raquette comme au tennis (Au tennis), j'les graille, c'est trop un délice (Putain, c'est trop bon)
Favé sur l'top, j'viens prendre ma place donc faites vos valises (Yeah, yeah)

[Couplet 2]
Et j'veux acheter des sapes sans compter tout c'que j'dépense
Mais pour faire tout ça, moi, faut que j'me dépasse (Rah, rah)
J'drip en photo, j'ai pas b'soin d'taper des pauses (Mmh-mmh)
Toi, tu mens dans ta vie, t'as même pas fait deux passes (Pah, pah, pah, pah)
Mon compte en banque, j'veux des M, pas des K
Trop loin pour eux, j'leur ai mis trop d'écart (Yeah, yeah)
Les reufs en ont marre, nous, on veut des K mais charbonne au studio juste pour coffrer des tales (Pah, pah, pah, pah)
La tête ailleurs, j'ai beaucoup trop d'absences (Mmh-mmh)
J'réfléchis pour des trucs qui n'ont pas vraiment d'sens (Nan, nan)
Pour mes khos, moi, je peux faire couler l'sang
J'ai pas l'temps pour ton cavu si t'es cala, ça va d'soi (Yeah, yeah, yeah)
J'ai full up, j'ai dés qui bougent dans ma tête (Dans ma tête)
Elle a cru que j'voulais d'elle, elle est bête (Elle est bête)
Nouvelle paire, j'vais tout flinguer dans la fête (Mmh-mmh)
Quand j'galère, sur mon tél', j'écris des seize (Mmh-mmh-mmh)
[Pré-refrain]
J'ferme plus les yeux mais j'vois du noir (Mmh-mmh), trop d'galères, j'en ai marre
J'attends qu'ma liasse pour vite me barrer (J'attends qu'ma liasse pour vite me barrer)
J'rentre tôt l'matin pour sortir tard (Mmh-mmh), j'crois qu'j'ai pris trop d'écart
J'vois qu'ça va plus, j'suis trop décalé

[Refrain]
J'baraude sur Bériz (Yeah, yeah), faut c'cash donc j'rentabilise (Donc j'rentabilise)
Ils m'calculaient pas, maintenant, j'vois mon blase sur Deliz (Mmh-mmh)
Coup d'raquette comme au tennis (Yeah, yeah), j'les graille, c'est trop un délice (C'est trop trop bon)
Favé sur l'top, j'viens prendre ma place donc faites vos valises (Yeah, yeah)
J'baraude sur Bériz, faut c'cash donc j'rentabilise (Donc j'rentabilise)
Ils m'calculaient pas, maintenant, j'vois mon blase sur Deliz (Yeah, yeah)
Coup d'raquette comme au tennis (Au tennis), j'les graille, c'est trop un délice (Putain, c'est trop bon)
Favé sur l'top, j'viens prendre ma place donc faites vos valises (Yeah, yeah)Embed",Favé
Favé (FRA),Bijoux,"1 ContributorBijoux Lyrics[Paroles issues d'un extrait]

[Paroles de ""Bijoux""]

[Pré-refrain]
J'la fais monter dans l'ciel, là tout là-haut, là où j'peux rêver
J'ai trop zoné dans l'binks, jeune du ghetto, tu peux pas m'l'enlever
J'la fais monter dans l'ciel, là tout là-haut, là où j'peux rêver
J'ai trop zoné dans l'binks, jeune du ghetto, tu peux pas m'l'enlever

[Refrain]
Des bijoux, j'la fais shine, baby boo veut qu'on s'taille
J'vois qu'elle comprend ma vibe, j'dois charbonner, j'me suis obligé
Des bijoux, j'la fais shine, baby boo veut qu'on s'taille
J'vois qu'elle comprend ma vibe, j'dois charbonner, j'me suis obligéYou might also likeEmbed",Favé
Favé (FRA),C.F.M,"11 ContributorsC.F.M Lyrics[Parole de ""C.F.M""]

[Intro]

Ça finit mal
Ça finit mal
(let's go, lets' go)
Dans le pire des cas ça finit mal

[Couplet 1]

Du nouveau textile ça m'approche, colab pour moins 10k t'sais qu'on raccroche
J'ai mon phone dans la poche, j'arrive on m'attend j'fais sonner la cloche
Pour mon futur c'est géré pourquoi s'en faire, impossible que j'sois au même endroit sans frères
2k23 belek j'vais l'faire, je pas s'ils sont au courant mais là j'ai l'fer
J'suis bien accompagné tu les connais, pas du genre à hésiter si mon reuf s'est fait cogner
C'est du passe-passe la vie d'écolier, là c'еst des grosses kich qui m'font décoller
La c'еst des grosse kich qui m'font décoller, elle a vu la certification elle a fait la folle
J'me la donne j'vais débouler, j'me la donne j'vais les fumer

[Pont]

Plus j'grandis plus j'vois des sommes là j'deviens un homme d'affaires (ça finit mal)
J'voulais rester dans la ville mais là y'a plus rien à faire (ça finit mal)
J'ai tout mis dans la zic, j'peux pas finir à terre (ça finit mal)
J'grossis mon compte en banque c'que j'vois ça commence à me plaire (dans le pire des cas ça finit mal)
You might also like[Refrain]

Ça finit mal
Bitch compte sur la médicinale (médicinale)
Elle s'enfume, elle inhale
Dans le pire des cas ça finit mal
Ça finit mal
Bitch compte sur la médicinale (médicinale)
Elle s'enfume, elle inhale
Dans le pire des cas ça finit mal

[Couplet 2]

Dis-moi quand tu comprends, dis moi aussi quand tu comprends pas
Dans le stud j'fais les comptes en balle, j'ai une comptable donc j'fais les comptes en balle
Volontaire j'fais la faute, mauvais player j'en ai rien à foutre
J'ai des re-fre qui sont dans la fraude, dans tes oreilles faut j'envoie la foudre
J'évolue mais j'fume pas ça petit à petit, j'vais la brancher j'vois qu'elle est chargée la petite
Diamant c’est pas assez pour calmer l’appétit, faut que j’impose mon art faut que j’m’impose comme Poutine
Et la prod je la piétine, la nuit dans la ville rouge et la rétine
Fdp pourquoi tu dis que t’as re-ti, faut que ça bosse moi j’me laisse aucun répit

[Pont]

Plus j'grandis plus j'vois des sommes là j'deviens un homme d'affaires (ça finit mal)
J'voulais rester dans la ville mais là y'a plus rien à faire (ça finit mal)
J'ai tout mis dans la zic, j'peux pas finir à terre (ça finit mal)
J'grossis mon compte en banque c'que j'vois ça commence à me plaire (dans le pire des cas ça finit mal)
[Refrain]

Ça finit mal
Bitch compte sur la médicinale (médicinale)
Elle s'enfume, elle inhale
Dans le pire des cas ça finit mal
Ça finit mal
Bitch compte sur la médicinale (médicinale)
Elle s'enfume, elle inhale
Dans le pire des cas ça finit malEmbed",Favé
Favé (FRA),Cœur noir,"2 ContributorsCœur noir Lyrics[Paroles de ""Cœur noir""]

[Intro]
Tory on the beat
Noir comme le cœur
Noir comme le cœur

[Refrain]
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde

[Post-refrain]
Mais moi c’est mort, dans ma vie j’veux décale (loin, loin, loin, loin)
J’ai trop d’amour, pour les billets, les tales (tales, tales, talеs, tales)
Mais moi c’est mort, dans ma vie j’vеux décale (loin, loin, loin, loin)
J’ai trop d’amour, pour les billets, les tales (tales, tales, tales, tales)

[Couplet 1]
Trop perdu dans ma vie pour savoir où j’vais finir
J’peux pas ralentir faut qu’j'envoie que d’la frappe
J’peux plier un son ou ta sœur en moins d’une heure
Maintenant que tu m’vois grossir tu veux prendre ta part
J’ai pas le temps pour tes bêtises, ni pour ces bitches
Pour ça qu’dans l’passé j’ai tourné la page
« Je t’aime », elle veut qu’jlui dise
Arrête tes sottises, baby t’sais bien qu’dans ma tête y’a le cash
Fuck une perte de temps, c’est pas mon but de m’attacher
Rentre dans ma vie seulement si tu veux qu’on parle de tals
J’sais qu’y en a qui parle dans mon dos mais qui sont pas cachés
J’ai plus le temps pour eux, la faut que j’te-mon les étages
J’ai trop galéré j'm’arrêterai pas tant que c’est pas carré
Baby [?] faut que t’aille jouer la loca (Baby [?] faut que t’aille jouer la loca)
You might also like[Refrain]
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde

[Post-refrain]
Mais moi c’est mort, dans ma vie j’veux décale (loin, loin, loin, loin)
J’ai trop d’amour, pour les billets, les tales (tales, tales, tales, tales)
Mais moi c’est mort, dans ma vie j’veux décale (loin, loin, loin, loin)
J’ai trop d’amour, pour les billets, les tales (tales, tales, tales, tales)

[Couplet 2]
Et moi, j’passe des nuits au studio man
Sur la prod, si j’veux, j’te fais super mal
Elle m’prends pour son superman
Et toutes ses copines elles sont supers mad
J’suis dans la rue quand j’suis pas dans la cabine
Quand j’galère dans la vie j’décale sur la capi-
Faut faire débiter, gros faut faire du fre-chi
Et si j’rappais pas j’serais un talent gâché
Quand j’suis, calé dans le merco benz
J’mendors, j’fais des rêves de baisés
Faut j’cop, nouvel ensemble KENZO
Baby veut pas me voir percer
Quand j’suis, calé dans le merco benz
J’mendors, j’fais des rêves de baisés
Faut j’cop, nouvel ensemble KENZO
Baby veut pas me voir percer
[Refrain]
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde

[Post-refrain]
Mais moi c’est mort, dans ma vie j’veux décale (loin, loin, loin, loin)
J’ai trop d’amour, pour les billets, les tales (tales, tales, tales, tales)
Mais moi c’est mort, dans ma vie j’veux décale (loin, loin, loin, loin)
J’ai trop d’amour, pour les billets, les tales (tales, tales, tales, tales)

[Outro]
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde
Les poumons noirs comme le cœur
J’veux qu’on kill encore
J’nique tout là, j‘fonce dans l’décor
Elle veut plus de temps, j’accorde
Mais moi c’est mort, dans ma vie j’veux décale
J’ai trop d’amour, pour les billets, les tals
Mais moi c’est mort, dans ma vie j’veux décale
J’ai trop d’amour, pour les billets, les talsEmbed",Favé
Favé (FRA),Côté passager,"8 ContributorsCôté passager Lyrics[Paroles de ""Côté passager""]

[Couplet 1]
Dans l'rap jeu j'viens d'arriver, Favé, nouveau rookie, j'fais du sale et ils m'prennent tous pour un rockeur
Sur la prod', j'envoie qu'des patates à la Rocky, j'suis mort des sentiments, j'éprouve que d'la rancœur
J'sais qu'elle veut qu'on fuck tard dans ses draps, elle n'aura pas Favé dans ses bras
J'suis tourmenté par des souvenirs assez grave, j'viens qu'avec tous mes G parfois des têtes mées-cra
On revient d'loin mon gars j'peux pas t'expliquer, tu dis qu't'aimеs pas l'son, pourquoi t'as pas skippé ?
C'est chez mes rеu-fres moi qu'j'ai beaucoup trop squatté, c'est pas pour des embrouilles de merde qu'on va s'quitter
Chaque fois que j'finis une phase, c'est une que-cla, gros, j'arrive solo, mais j'viens creuser l'écart
C'est pas pour une pussy que j'vais quer-cra, gros soyez prêts, Favé sur le top départ

[Refrain]
J'suis dans l'espace défoncé du côté passager
Le temps passe et tous mes reu-fres se sont assagis
La prod' j'casse et j'vais pas payer pour les pots cassés
J'sais qu'ta folasse rêve de moi dans un classe C, elle veut qu'on l'fasse dans le jacuzzi, (wow)
J'suis dans l'espace défoncé du côté passager
Le temps passe et tous mes reu-fres se sont assagis
La prod' j'casse et j'vais pas payer pour les pots cassés
J'sais qu'ta folasse rêve de moi dans un classe C, elle veut qu'on l'fasse dans le jacuzzi

[Couplet 2]
La vente de gue-dro mon gars c'est pas rentable, j'connais des grands d'la ville qui ont fini en perte
Elle m'dit : ""Favé ce soir call-moi sur mon portable"", désolé babygirl, moi j'ai d'autres choses à faire
Des couilles molles en face, mais boca sur les réseaux, on parle plus, on agit, on a raison
Des couilles molles en face, mais boca sur les réseaux, on parle plus, on agit, on a raison
Elle m'prend pour un taré mais j'sais qu'elle m'attend, elle est prête à tout mais j'suis pas préparé
J'suis dans la city, j'galère à mort donc j'décale sur Paris
J'voudrais connaître mon avenir mais c'est mort
Y a des choses dans l'passé qui sont plutôt noires, aujourd'hui c'est d'progresser, c'que j'vis vaut de l'or
You might also like[Refrain]
J'suis dans l'espace défoncé du côté passager
Le temps passe et tous mes reu-fres se sont assagis
La prod' j'casse et j'vais pas payer pour les pots cassés
J'sais qu'ta folasse rêve de moi dans un classe C, elle veut qu'on l'fasse dans le jacuzzi, wow
J'suis dans l'espace défoncé du côté passager
Le temps passe et tous mes reu-fres se sont assagis
La prod' j'casse et j'vais pas payer pour les pots cassés
J'sais qu'ta folasse rêve de moi dans un classe C, elle veut qu'on l'fasse dans le jacuzzi1Embed",Favé
Favé (FRA),D’APRÈS TOI,"7 ContributorsD’APRÈS TOI Lyrics[Paroles de ""D’APRÈS TOI""}

[Intro]
Bellek track
Maintenant que j'perds la partie
J'ai le retour à prendre (Mmh, mmh, mmh, mmh)

[Couplet 1]
On s'comprend de moins en moins
Le temps passe entre elle et moi, y'a un décalage (mmh)
Des mots pour entrer dans ta tête
Mais c'est plus dur que grimper sur un mur d'ésclalade (mmh, mmh)
Tu parlais, tu prenais la tête
Mais j'étais trop occupé à compter ma scalape (mmh, mmh)
J'ai le cœur abîmé
J'ai des remords au fond de moi, tu sais pas
Mais j'ai vla' les balafres (mmh, mmh)
Ellе parle avance sans peinе
Son cœur est brisé en panne
C'est passé, ses crânes sont pleines (pleines)
J'pouvais l'appeler, dans son plan, j'suis la faille (faille)
Mes idées bougent par centaines (taines)
C'est fini, là, faut qu'on taille (taille)
Moi, j'veux qu'tu vois la vie qu'on mène
Que tu te rendes compte que c'est plus qu'une bataille (taille)
You might also like[Refrain]
Dépasser les limites, il fallait qu'ça pète (fallait qu'ça pète)
J'étais pas bon, j'étais pas trop carré d'après toi (carré d'après toi)
Faut avancer, mais je sais qu'l'histoire se répète
J'dors pas, j'ai mal à la tête
Moi, j'ai confiance, j'ai mon équipe qui est auprès d'moi
Et derrière l'micro, faut qu'j'me lâche, faut qu'j'me détende
(faut qu'j'me détende)
J'ai trop de pensé noir, qui m'retiennent pour pas que j'parte
(pour pas que j'parte)
Y'a l'sommet qui m'appelle
Qui s'ennuie à m'attendre (mmh)
J'ai trop d'sous à prendre (mmh)
C'est pas possible qu'on perde la partie (mmh, mmh)

[Couplet 2]
La boucle elle recommence
Trop dans l'déni, elle s'envoie des kamas
Elle m'dit qu'quelqu'un l'a pas, c'est qui commente
Mais ça lui prend la tête, les soucis, elle ramasse
J'suis dans la course, faut qu'j'avance
Que j'dépasse ces flockos, que j'les tabasse (tabasse)
Nouveau jour de studio, ça recommence
On s'arrêtera jamais, j'peux pas finir comme aç ( comme aç)
Elle veut s'évader, prendre de l'air (elle veut s'évader)
Elle veut qu'j'suis pour elle
Mais moi, j'ai trop d'choses à perdre ( ah ouais )
Sur Paris, elle veut fly
Elle en peut plus de la banlieue
Elle voir la capi la nuit
Découvrir la ville lumière
[Refrain]
Dépasser les limites, il fallait qu'ça pète (fallait qu'ça pète)
J'étais pas bon, j'étais pas trop carré d'après toi (carré d'après toi)
Faut avancer, mais je sais qu'l'histoire se répète
J'dors pas, j'ai mal à la tête
Moi, j'ai confiance, j'ai mon équipe qui est auprès d'moi
Et derrière l'micro, faut qu'j'me lâche, faut qu'j'me détende
(faut qu'j'me détende)
J'ai trop de pensé noir, qui m'retiennent pour pas que j'parte
(pour pas que j'parte)
Y'a l'sommet qui m'appelle
Qui s'ennuie à m'attendre (mmh)
J'ai trop d'sous à prendre (mmh)
C'est pas possible qu'on perde la partie (mmh, mmh)

[Outro]
Woh, woh, woh
( Il fallait qu'ça pète, il fallait qu'ça pète )
Woh, woh, woh
( Trop carré d'après toi )
Woh, woh, woh
( L'histoire se répète, l'histoire se répète)
Woh, woh, woh
(J'dors pas, j'ai mal à la tête)Embed",Favé
Favé (FRA),DERNIÈRE CHANCE,"7 ContributorsDERNIÈRE CHANCE Lyrics[Parole de ""DERNIERE CHANCE""]

[Couplet 1]

J'essaye de bien faire mais j'te fais souffrir
On avait tellement d'love à s'offrir
La dernière fois que j't'avais vu sourire, j'arrive même pas à savoir ce qu'on aurait pu se dire
Ça me perturbe elle me manque
Ça rend triste y'a mes potos qui s'moquent
J'ai acheté des mentos menthe avant de venir tout péter pour pas que mes défauts se montrent
J'suis dans la caisse je tiens pas le volant à deux mains
La main sur ta cuisse et la te-tê dans les airs
C'est la fin j'sais qu'on s'reverra pas demain
Faudra quand même avancer, je sais qu'il faudra s'y faire
Pour dormir j'allume le silex et mon petit somnifère
Des journées remplie de silence sans tes paroles je m'y perds
Mais je sais que tu vois bien tout ce que je deviens si tu veux je t'invite dans les loges j'te prendrai ton uber

[Pre refrain]

J'ai perdu la partie, dû coup j'ai du partir, un peu loin d'toi
Les journées les sorties, j'ai que des bons souvenir, quand j'pense à toi
Le regard de tes copines, j'sais bien c'qu'elles pensent de moi
Tu m'as connu sans centimes mais je peux ressentir que j'te déçois

[Refrain]
You might also likeLaisse-moi juste une chance que j'puisse corriger mes défauts
Chaque jour j'y repense on recommence et c'est le même cino
J'sais qu'j'ai besoin de vacances vider la tête vesqui les faux
À deux j'veux qu'on danse sur la piste on s'en fout des autres
Laisse-moi juste une chance que j'puisse corriger mes défauts
Chaque jour j'y repense on recommence et c'est le même cino
J'sais qu'j'ai besoin de vacances vider la tête vesqui les faux
À deux j'veux qu'on danse sur la piste on s'en fout des autres

[Couplet 2]

J'ai pas compris s'que c'était de s'aimer
J'ai laissé ton cœur blessé saigner
Maintenant j'sais qu'on peut plus que s'hainer, s'qu'on a vécu on peut le mettre sur écran d'ciné
Un contrat à deux tu voulais signer
Un contrat à deux tu voulais signer
J'voyais pas ma vie avec quelqu'un d'autre mais bon quand on t'force à faire des trucs on s'y fait
Je sais qu'elle a appris à se passer d'moi, j'te veux que pour moi j'avais fait passer le mot
Tu sais que t'étais pas pareil quand c'était moi, j'étais différent des autres même si j'suis remplie d'fautes
Viens on observe le deux moins deux sur l'toit
Viens on s'écarte des gens on taille loin si l'faut
Qu'on a plus aucun contact j'crois qu'ça fait plus d'six mois
Mais j'suis à part j'sais qu'j'ai du mal à comprendre les choses

[Pre refrain]
J'ai perdu la partie, dû coup j'ai du partir, un peu loin d'toi
Les journées les sorties, j'ai que des bons souvenir, quand j'pense à toi
Le regard de tes copines, j'sais bien c'qu'elles pensent de moi
Tu m'as connu sans centimes mais je peux ressentir que j'te déçois

[Refrain]

Laisse-moi juste une chance que j'puisse corriger mes défauts
Chaque jour j'y repense on recommence et c'est le même cino
J'sais qu'j'ai besoin de vacances vider la tête vesqui les faux
À deux j'veux qu'on danse sur la piste on s'en fout des autres
Laisse-moi juste une chance que j'puisse corriger mes défauts
Chaque jour j'y repense on recommence et c'est le même cino
J'sais qu'j'ai besoin de vacances vider la tête vesqui les faux
À deux j'veux qu'on danse sur la piste on s'en fout des autresEmbed",Favé
Favé (FRA),Des affaires,"2 ContributorsDes affaires Lyrics[Paroles issues d'un extrait]

[Paroles de ""Des affaires""]

[Couplet 1]

[Pré-refrain]
Même occupé, j'trouve du temps pour toi (Pour toi)
Au début, j'te voulais pas pourtant (Pourtant)
J'ai cartonné ton cœur, j'fais l'constat (Mmh-mmh)
Rien n'me pardonne, l'pe-ra, c'est l'moment (Mmh-mmh)
Même occupé, j'trouve du temps pour toi (Pour toi)
Au début, j'te voulais pas pourtant (Pourtant)
J'ai cartonné ton cœur, j'fais l'constat (Mmh-mmh)
Rien n'me pardonne, l'pe-ra, c'est l'moment (Mmh-mmh)

[Refrain]
Attends, j'ai des projets pour nous deux, on fera les boutiques, j'te prendrai des affaires (Des affaires)
Si ça s'fini, je sais qu'ça sera dans l'feu, pour l'moment, j'suis focus, j'ai des dièses à faire
Attends, j'ai des projеts pour nous deux, on fera les boutiquеs, j'te prendrai des affaires (Des affaires)
Si ça s'fini, je sais qu'ça sera dans l'feu, pour l'moment, j'suis focus, j'ai des dièses à faire

[Couplet 2]
[...] de l'appeler, toi, tu crois qu'j'l'ai blessé

[Pré-refrain]
Même occupé, j'trouve du temps pour toi (Pour toi)
Au début, j'te voulais pas pourtant (Pourtant)
J'ai cartonné ton cœur, j'fais l'constat (Mmh-mmh)
Rien n'me pardonne, l'pe-ra, c'est l'moment (Mmh-mmh)
Même occupé, j'trouve du temps pour toi (Pour toi)
Au début, j'te voulais pas pourtant (Pourtant)
J'ai cartonné ton cœur, j'fais l'constat (Mmh-mmh)
Rien n'me pardonne, l'pe-ra, c'est l'moment (Mmh-mmh)
You might also like[Refrain]
Attends, j'ai des projets pour nous deux, on fera les boutiques, j'te prendrai des affaires (Des affaires)
Si ça s'fini, je sais qu'ça sera dans l'feu, pour l'moment, j'suis focus, j'ai des dièses à faire
Attends, j'ai des projets pour nous deux, on fera les boutiques, j'te prendrai des affaires (Des affaires)
Si ça s'fini, je sais qu'ça sera dans l'feu, pour l'moment, j'suis focus, j'ai des dièses à faire (J'ai des dièses à faire)

[Outro]
Attends, j'ai des projets pour nous deux, on fera les boutiques, j'te prendrai des affaires
Si ça s'fini, je sais qu'ça sera dans l'feu, pour l'moment, j'suis focus, j'ai des dièses à faire
Attends, j'ai des projets pour nous deux, on fera les boutiques, j'te prendrai des affaires
Si ça s'fini, je sais qu'ça sera dans l'feu, pour l'moment, j'suis focus, j'ai des dièses à faireEmbed",Favé
