Artist,Title,Lyrics
Neg Lyrical,AREVA,"1 ContributorAREVA LyricsLe Niger produit de l'uranium, une matière
Utilisée dans les réacteurs nucléaires
Qui produisent l’électricité
C'est pour ça que ce pays est plus dirigé
Par Areva quele gouvernement local
Qui ne travaille pas dans l'intérêt du peuple mais celui de cette multinationale
Tout chef d’état qui s'y oppose a droit à un coup d'état
Le peuple y subit la pollution radioactive
Dans l'indifférence totale des autorités administratives
Au départ il y a eu un accord de défense
Qui a obligé le Niger à vendre de l'uranium à la France
Personne n'ose le remettre en question
Le Commissariat Français à l'Energie Atomique met la pression
Depuis De Gaulle tout est sous contrôle
Areva fixe ses prix et impose son monopole
100 000 tonnes d'uranium ont été extraites du sous-sol
Encore une fois l’exploitation de l’Afrique profite à la Métropole

[Refrain]
L'électricité européenne vient des richesses souterraines africaines
Chez Areva
Pour être le numéro un du nucléaire quelle valeur a une vie humaine
C’est Areva
L'exploitation du Niger et ses ressources minières une bénédiction financière
Pour Areva
Des poussières radioactives traversent le désert, polluent l'air et cause des cancers
A cause d'Areva
You might also like
En 40 ans la population n’a rien gagné
De son commerce et sa santé n'a pas été épargnée
Contre Areva
Les touaregs ont finit par monter une milice :
Le Mouvement des Nigériens pour la Justice
Ils attaquent les convois d'Areva
Prennent en otages ses employés
Et réclament 50 % des gains pour leurs terres exploitées
En guerre avec une armée et un gouvernement
Qui se félicite d'avoir légèrement pu augmenter les versements
De la multinationale pour l'économie nationale
Et si il y a trop de malades ils construisent un hôpital
Les études médicales ils continuent à les falsifier
Selon eux l'eau potable n'est pas contaminée
Ça ne leur pose aucun problème éthique ni juridique
Pourtant les décès dus au cancer se multiplient
Le Niger un exemple parmi tant d'autres
Qui montre comment ces apôtres des Droits de l'Homme
Se vautrent comme des malpropres

[Refrain]
L'électricité européenne vient des richesses souterraines africaines
Chez Areva
Pour être le numéro un du nucléaire quelle valeur a une vie humaine
C'est Areva
L'exploitation du Niger et ses ressources minières une bénédiction financière
Pour Areva
Des poussières radioactives traversent le désert, polluent l'air et cause des cancers
A cause d'Areva

Ce pays potentiellement l'un des plus riches du monde
Est l'un des plus pauvre mais la majorité s'en fiche du monde
Tant qu'on jouie de notre petit confort égoïste
Et qu'on subit aucune guerre ou attentat terroriste
Le comportement de la France est méprisable
Quand elle ruine l'avenir d'un pays et refuse a des misérables
Migrants de vivre dans des conditions plus acceptables
A leur place ces toubabs xénophobes auraient pété un câble
Chaque fois que tu appuie sur un interrupteur
Rappelles toi que cette énergie provient d'un réacteur
Alimenté par l'uranium d'un pays qu'on vampirise
Et qu'on est tous complices vu qu'on utilise les services de cette entreprise
Plus de production, plus de corruption
Plus de pollution, y a-t-il des solutions ?
Oui ! Opter pour l'énergie solaire
Boycotter les entreprises nucléaires et pétrolières
Comme Areva

[Refrain]
L'électricité européenne vient des richesses souterraines africaines
Chez Areva
Pour être le numéro un du nucléaire quelle valeur a une vie humaine
C'est Areva
L'exploitation du Niger et ses ressources minières une bénédiction financière
Pour Areva
Des poussières radioactives traversent le désert, polluent l'air et cause des cancers
A cause d'Areva1Embed"
Neg Lyrical,Code Noir,"11 ContributorsCode Noir Lyrics[Couplet 1 : Fabe]
J'arrive fort, souffle, comme le vent de l'indépendance
C'est Fabe "" ou sav' ça ! "" y ka fouté un sacré souk en France !
Correspondance, assurée pour la jonction
Ma fonction ne bouge pas, j't'envoie ma version
Ma vision des choses, moi j'y crois pas à l'abolition
J'suis là en mission, scred comme la connexion
La complexion d'nos peaux, les fait hésiter
C'est dur à camoufler comme un crime contre l'humanité
La réalité est qu'ils flippent de la vérité
Sans hésiter, à méditer sur ça t'es invité
Est-ce que t'as l'impression que l'esclavage a disparu ?
Est-ce que t'as l'impression qu'il n'y a plus de pression quand t'es dans la rue ?
Est-ce que t'as l'impression qu'on marche tous dans le même sens ?
Mes 5 sens sentent mes frères en effervescence...
J'ai dépassé l'adolescence maintenant, j'veux du concret
Du noir sur blanc, un nouveau nom à ton plan
Personne ne demande pardon, dis-moi comment tu veux qu'on excuse ?
C'est du passé, t'étais pas là ? C'est pas une excuse !
Bouge ! Jusqu'à c'que l'O.N.U. dédommage on voit rouge...
Dommages et intérêts, y a intérêt à pas réitérer
Les plaies d'l'histoire ça cicatrise quand on les soigne
Un homme à poigne. Faut qu'j'prenne l'avion et que j'rejoigne
Les frères, outre-mer, genre Marie-Jeanne
Faire la misère à Jean-Marie comme si j'étais le maire de Saint-Anne...
You might also like[Refrain]
Code noir, crime contre l'humanité !
Esclavage, crime contre l'humanité !
Déportation, crime contre l'humanité !
Exploitation dans les plantations demande aux békés...

[Couplet 2 : Neg'Lyrical]
Le nègre brille et son esprit scintille
Regardes-le illuminer l'Afrique et les Antilles
Depuis des siècles et des siècles il resplendit
Malgré sueur, sang et pleurs, sans cesse grandit
Par de nouvelles générations fidèles à la cause
Traîtrise, bêtise mais le combat n'connaît pas de pause
S'il faut un magnum pour être traité d'homme à homme
On s'en sert par tous les moyens nécessaires comme Malcom
Fiers et forts du passé, plus qu'avant on en a assez
De l'image qui est donnée, comme quoi on n'a jamais rayonné ou raisonné
Leur histoire faut pas s'y fier
Pour raisons racistes leurs écrivains l'ont falsifiée
C'est jamais à l'école française que j'aurais appris
Que les premiers hommes sur terre venaient d’Éthiopie
Ou que les Égyptiens étaient aussi noirs que Cham
Abraham, Isaac, Jacob, Moïse ou Jésus-Christ...
Ils apprennent aux Noirs à être Blancs et jamais l'inverse
Ask yourself "" Why is that ? "" Comme KRS
Est-ce parce que dans leurs messes, ils nous ont oubliés ?
Ou qu'ils veulent encore nous aliéner pour régner ?
Paix à l'âme de tous nos leaders systématiquement assassinés
Et à toutes les populations décimés
Rien à battre des nations et leurs belles déclarations
Aujourd'hui la diaspora réclame réparation...
[Refrain]
Code noir, crime contre l'humanité !
Esclavage, crime contre l'humanité !
Déportation, crime contre l'humanité !
Exploitation dans les plantations demande aux békés...

[Couplet 3 : Rachid]
Métis, mais fils de Cham les tam-tam de l'Afrique
La foi d'Abraham sont l'emblème de mon âme
Les plus blêmes m'en blâment
Même qu'ils sèment la graine du mal à coup d'ignorance, d'arme et d'came
J'entame les jours de ma chair dans un temps propice au vice
Tout va trop vite, so peace !
L'homme au Calice au pays des merveilles s'émerveille, s'éveille
Ma réfléxion suit toujours celle de la veille
Je veille à satisfaire sœurs, frères ; bien sûr fier
Mon rap a germé sous terre pas sous serre
Sincère, mon art est nécessaire, c'est sûr
C'est pour ma masse populaire ok Césaire ?
Plus d'élite intellectuelle virtuelle
L'élite actuelle se consacre à l'éternel et fuit Babel
Car belle est la vie où je m'élève
Rien ne m'y enlève et les anges ont fait de moi leur élève
Brèves sont les joies d'en bas là où le vice mène
Rétablissons le rapport divin entre le père et le fils même
Change de système, l'élévation de l'esprit s'impose
Frère ose, bouge ton cul gars prend pas la pose...
[Refrain]
Code noir, crime contre l'humanité !
Esclavage, crime contre l'humanité !
Déportation, crime contre l'humanité !
Exploitation dans les plantations demande aux békés...

[Neg'Madnik]
Neg beni ba advèsè biyè palapènli
Pas y soué pou ni pliss ki an péni
Mé kon moni pi mennen la fwa lagoni
Eboni pa lé pran'y kon Clyde ek Bonnie
Mystik kon boni an ba bwa mawoni
Marron ni lespwi pou y pas touni
Antet li ni manié ek bon manni
Pou mennen richess ek sagess vini
Sa fini, tan met té ka pini !
Fock nou ini, pou an méyé divini
Tini an sel chimen fock pa nou fé mini
O maximum pou kam pa kanni...

[Refrain]
Code noir, crime contre l'humanité !
Esclavage, crime contre l'humanité !
Déportation, crime contre l'humanité !
Exploitation dans les plantations demande aux békés...Embed"
Neg Lyrical,Les satanistes,"1 ContributorLes satanistes LyricsIls avancent masqués pour pas que vous y croyez
Ils se disent athées mais prient un ange déchu
Tous admirateur d'Aleister Crowley
Ils font des cornes avec leurs doigts et n'aiment pas Jésus
Bien sur que ça existe ce sont les satanistes
Contrôlés par Ibis ce sont des satanistes
Ils veulent pas d'armistice, ils veulent des sacrifices
Les plus arrivistes ce sont les satanistes

Toute sorte de cultes existent depuis la nuit des temps
Depuis que Satan s'est rebellé contre le Tout Puissant
Toute une horde a choisi le coté obscure de la force
Et tourné le dos à la miséricorde
Leur meilleur arme faire croire qu'ils n'existent pas
Malgré leur présence dans la musique et le cinéma
Leur stratégie médiatique c'est la corruption
Réveiller le loup en l'homme, tuer sa compassion
N'envie pas ces pécheurs, pour en être où ils sont
Tu ignores ce qu'ils ont commis comme erreurs
Sacrifier un des leurs souvent c'est ce qu'ils font
Pour monter à un niveau supérieur
Vendre son âme au diable ça n'est pas qu'une expression
C'est officiellement écris sur un contrat avec leur sang
Tout est bon à prendre mais ils ont des comptes à rendre
Malgré tout l'or du monde malheureux ils vont se pendre
You might also likeIls avancent masqués pour pas que vous y croyez
Ils se disent athées mais prient un ange déchu
Tous admirateur d'Aleister Crowley
Ils font des cornes avec leurs doigts et n'aiment pas Jésus
Bien sur que ça existe ce sont les satanistes
Contrôlés par Ibis ce sont des satanistes
Ils veulent pas d'armistice, ils veulent des sacrifices
Les plus arrivistes ce sont les satanistes

Qu'est ce qu'ils seraient pas près
À faire pour être des peoples
D'après toi qu'est ce que Crowley
Fait sur cette pochette des Beattles ?
Ils sont pas tous au 33ème degrés
Mais crois tu que Marylin Manson parle au deuxième degré
Je veux pas faire dans le sensationnel
Mais si dans la franc-maçonnerie le secret est plus obsessionnel
Que dans un confessionnal
C'est parce qu'ils y font des cérémonies macabres
D'ineffables assassinats
Ça fait longtemps que dans le divertissement
Ils font des prières sur les contrats
Et les bandes d'enregistrement
Tous dedans à part des indépendants
D'après toi comment ils deviennent président
Ils vouent un culte à des forces occultes
Leurs messages subliminaux te font penser qu'au cul
C'est pour ça que pour les MC conscient c'est le blocus
Le rap game vous fait cocu
C'est la honte mais ils en ont plus aucune
Ils avancent masqués pour pas que vous y croyez
Ils se disent athées mais prient un ange déchu
Tous admirateur d'Aleister Crowley
Ils font des cornes avec leurs doigts et n'aiment pas Jésus
Bien sur que ça existe ce sont les satanistes
Contrôlés par Ibis ce sont des satanistes
Ils veulent pas d'armistice, ils veulent des sacrifices
Les plus arrivistes ce sont les satanistes

Tout ces signes de la main que t’exécute
Sans en connaître la signification
Pantin de Belzébuth
Tout ces signes de la main que t’exécute
Pantin de Belzébuth

Ils veulent pas qu'on existe ce sont des complotistes
Attardés et autistes ce sont des complotistes
Ils sont antisémite, ils se disent antisionistes
Rayez les de vos listes ce sont des complotistesEmbed"
Neg Lyrical,Tôt ou tard,"1 ContributorTôt ou tard Lyrics[Intro]
Eh Marianne, écoute la rue
XXX Lyrical XXX
XXX fait la fête
Madinina XXX

[Couplet 1]
Eh Marianne, t'as jamais dit désolé
Pour toutes les populations déportées
Tous les biens dérobés
Pour t'développer, tu nous as dévorés
Pas besoin d'aller à Gorée
Pour voir qu'ton passé n'est pas doré
Viens faire un tour en territoire colonial
Et pour changer un peu, pas en période électorale
Tes condés, avec condescendance
Pensent qu'c'est fini la repentance
Respectent ni mes ancêtres ni ma descendance
Sans indépendance, on reste dans ton empire
Mais toutes les richesses de mon pays, tu t'en empares
Depuis des siècles, c'est le commerce de la canne
Ça rapporte toujours aux mêmes comme le commerce de la came
Une société aux racines esclavagistes
Destin tragique
Ça agit sur les façons d'penser et agir
Tu joues avec nous comme un gosse à la bataille
Dire qu'pour toi nos ancêtres mourraient dans des batailles
Pourquoi on aimerait Napoléon?
Puisqu'il a fait abolir la première abolition
Briser l'nez du Sphinx pour masquer la négritude des pharaons
Qui sert de chair à canon?
Les damnés d'la Terre de Frantz Fanon
You might also like[Refrain]
T'as envahi bien des peuples et des territoires
Mais ton passé doit te rattraper tôt ou tard
T'as beau cacher la vérité, falsifier l'Histoire
Ton passé doit te rattraper tôt ou tard
Ceux qui t'dirigent sont des criminels en costard
Mais ton passé doit te rattraper tôt ou tard
Marianne, répare tes erreurs, reconnais tes bâtards
Ton passé doit te rattraper tôt ou tard

[Couplet 2]
Eh Marianne, j'te demanderai pas à ton père en mariage
À Bordeaux et à Nantes, tu devrais faire un mémorial
Tu t'marres, rien à foutre, t'as aucun respect pour ma race
Liberté, égalité, fraternité, un mirage
Continue à promettre des miracles
Ce dont tu devrais avoir honte, tu l'trouves admirable
Combien d'innocents t'as marave, toi et tes camarades
À croire que la violence est ta marraine comme quand tu tuais les marrons
Ton Code Noir nous donnait l'statut d'sous-hommes
Ton commerce nous a envoyé dans les DOM-TOM
Un passé XXX pas d'partage des richesses
C'est sur nos têtes que t'as fait ton business
Malgré ton armée, ses Famas et les liasses que t'amassent
L'héritage de Césaire, Senghor ou Gontran Damas
Fait qu'on peut pas oublier ces nègres traités comme des bêtes
Y a même pas un siècle dans l'Exposition Universelle
[Refrain]
T'as envahi bien des peuples et des territoires
Mais ton passé doit te rattraper tôt ou tard
T'as beau cacher la vérité, falsifier l'Histoire
Ton passé doit te rattraper tôt ou tard
Ceux qui t'dirigent sont des criminels en costard
Mais ton passé doit te rattraper tôt ou tard
Marianne, même Alexandre Dumas est l'un d'tes bâtards
Ton passé doit te rattraper tôt ou tard

[Couplet 3]
Tu feras toujours d'notre bled comme un grand Club Med'
Et nous comme des morts-dead qui ont besoin de ton aide
C'est fini la Mère Patrie, ici y a plus d'enfants
Ceux qui cherchaient le Paradis y ont trouvé l'enfer
Les békés possèdent toujours la majorité des terres
Les jeunes sont déter', donc l'État met des militaires
La Caraïbe, une plaque tournante
Depuis l'arrivée du crack, tout l'temps y a des cas
Et des tas et des tas d'souffrances
Pas d'hiver, beaucoup d'faits-divers
Le préfet s'met au vert, il est jamais à découvert
Génocide par substitution
Corruption par subvention
Le système organise la soumission
En cas d'cata, c'est l'armée qui nous ken
Même quand règne le calme
Y a d'l'essence dans les jerrycans
Ils parlent d'assistanat et d'manque d'initiative
Mais même chez nous, faudrait une discrimination positive
[Refrain]
T'as envahi bien des peuples et des territoires
Mais ton passé doit te rattraper tôt ou tard
T'as beau cacher la vérité, falsifier l'Histoire
Ton passé doit te rattraper tôt ou tard
Ceux qui t'dirigent sont des criminels en costard
Mais ton passé doit te rattraper tôt ou tard
Marianne, qui sait qu'au Panthéon y a l'un d'tes bâtards
Ton passé doit te rattraper tôt ou tardEmbed"
