Artist,Title,Lyrics
Tsew The Kid,AYNA (le sablier),"1 ContributorAYNA (le sablier) Lyrics[Voix de Tsew The Kid]

Là tu est en train de m'écouter, alors imagine un sablier
Parce que la vie c'est comme un sablier, tout ce qui tombe en bas du sablier, c'est identifiable, c'est le passé
Tout le sable qu'il y a dans la contenance supérieur du sablier, c'est le futur
On n'connaît pas cette quantité de sable, si il en reste encore beaucoup ou très peu
Tout ce qu'on peut contrôler au final, c'est l'intersection du sablier, le présent
Et j'ai décidé que chaque moment de ma vie, que chaque moment présent soit musique
Ma vie est musique
Chaque pensée m'inspire des notes
A chaque émotion ressentie j'entend des mélodies
Toutes mes rencontres m'inspire des refrains
Et j'ai pris conscience que savoir exprimer ce qu'on ressent, à travers l'art était une chance
Aujourd'hui, j'en ai fait un recueil
AynaYou might also likeEmbed"
Tsew The Kid,Bateau pirate,"3 ContributorsBateau pirate Lyrics[Intro]
Tsew The Kid

[Couplet]
Dans un nuage de pensés
Je suis la weed qui t'emmène
Dans le tourment de ton âme
J'suis l'esprit qui te possède
Dans ton océan de larmes
J'suis une bouteille à la mer
Tu ne veux pas toucher les armes
Mais quand même faire la guerre
Tu continues à respirer
Noyé dans toute cette peine
Dans le cœur tu veux me planter
Mais j'suis le sang dans tes veines
Dans ton océan de larmes
J'suis une bouteille à la mer
Tu ne veux pas toucher les armes
Mais quand même faire la guerre

[Refrain]
Oh laisse laisse laisse
Reste reste reste
L'indécision s'installe au gré du vent
J'efface tes baisers sur mon visage
L'écume sur le rivage
Tu prends le large et j'pars sur mon bateau pirate
Oh laisse laisse laisse
Reste reste reste
L'indécision s'installe au gré du vent
J'efface tes baisers sur mon visage
L'écume sur le rivage
Tu prends le large et j'pars sur mon bateau pirate
You might also like[Pont]
Oh-oh Amore, amore, amore
Avec moi c'est la mort, l'amore et l'amore
Oh-oh Amore, amore, amore
Avec moi c'est la mort, l'amore et l'amore
Oh-oh Amore, amore, amore
Avec moi c'est la mort, l'amore et l'amore
Oh-oh Amore, amore, amore
Avec moi c'est la mort, l'amore et l'amore

[Couplet]
Dans un nuage de pensées
Je suis la weed qui t'emmène
Dans le tourment de ton âme
J'suis l'esprit qui te possède
Dans ton océan de larmes
J'suis une bouteille à la mer
Tu ne veux pas toucher les armes
Mais quand même faire la guerre
Tu continues à respirer
Noyé dans toute cette peine
Dans le cœur tu veux me planter
Mais j'suis le sang dans tes veines
Dans ton océan de larmes
J'suis une bouteille à la mer
Tu ne veux pas toucher les armes
Mais quand même faire la guerre
Oh me faire la guerre1Embed"
Tsew The Kid,Berry,"4 ContributorsBerry Lyrics[Couplet unique : Tsew The Kid, Zaky]
Tous les jours c'est pareil
Si y'a deux ronds, c'est carré
On fait des calculs comme Thalès
Quand la résine monte, j'suis dans la paresse
On efface pas les traces du passé
Ouais dans mon cœur, c'est sombre
J'le ramasse dans les cendres
La douleur, elle est noire
Je cours après l'espoir
C'est la même tous les soirs
J'la revend tout le temps
La peine en moi, elle est sentant
Je fais que brasser du noir
J'ai pas prévu d'mettre 100 ans
Je prend tout dès maintenant

[Pré-Refrain : Tsew The Kid, Zaky]
Ca fait longtemps que y'a pas de victoire
Ca fait longtemps qu'on est seul
J'connaît l'impact de tes histoires
Millions d'merdes dans la 'teille
J'veux plus être en bas
Plus être dans l'mal
J'vois la misère qui m'épuise
Plus le temps passe, plus les chances passent
C'est plus les mêmes cibles que je vise
You might also like[A COMPLETER]Embed"
Tsew The Kid,Besoin de personne,"6 ContributorsBesoin de personne Lyrics[Paroles de ""Besoin de personne"" ft. Georgio]

[Intro]
Eh yeah, eh yeah  ouais ouais ouais, eh eh eh eh eh
Eh yeah, hmmm mmm

[Couplet 1 : Tsew The Kid]
Au début, j’étais naze, fallait bien commencer
J’avais même pas de blase, j’savais même pas chanter
J’me couchais déjà tard, quand fallait se lever tôt
Je jouais d’la guitare, que pour gérer les gows
Quand j’étais môme, j’vivais à fond, j’avais tellement d’idées
Le regard des autres ouais je m’en fous, c’est ma mentalité
Je m’en foutais d’l’école, je me sentais perdu
J’voulais pas suivre les codes et faire de ma vie un truc
Et quand j’me vois moi dans le passé, j’me dis que j’suis pas passé à coté
Les erreurs, les emmerdes, les meilleurs, les amours
J’ai aimé, j’ai blessé, j’ai foncé dans l’mur avant d’monter
J’sais pas de quoi est fait demain, le futur j’m’en branle j’fais du chemin
Je regrette rien de mon passé non y’a pas de secret, je bosse comme un gue-din

[Refrain : Tsew The Kid]
Eh oh aie aie
J’connais la donne, j’connais les peines
Besoin de personne oh aie aie
Les yeux au ciel je bats des ailes, sans faire attention oh aie aie ah
Et le temps m’rappelle que tout est bref eh yeah yeah
Je voudrais qu’ma vie soit comme un rêve éveillé
You might also like[Couplet 2 : Georgio]
J’avais rien dans les poches tout dans la tête, mes rêves de gosse découpés en lamelles
J’voulais devenir un homme, maintenant j’me demande quel genre d’homme j’veux être
Parce qu’elle paye, le Uber la chambre d’hôtel, loin des enfants modèles
Ma conscience s’évanouit dans corps de rêve, elle s’épanouit au bord de l’enfer
Et maintenant faut que j'oublie tout, on cherche la bonne drogue en substitut
Un peu de haine, un peu d’amour parce que ça nous rend ivre comme ça nous tue
La musique pour porter ma croix quand j’avais faim, quand j’avais froid
Quand j’étais rien les pneus a plat, à rêver dans l’train eh ehhhh
Sortir jusqu’à le point de n’pas penser, les potes et l’alcool pour bien m’ambiancer
C’est pas sans danger mais j’aime le risque, quitte a finir ensanglanté
Puis tout lâcher seul chez moi, pour écrire comme personne
Abandonner serait hyper simple mais y’a mes rêves qui me raisonnent

[Refrain : Tsew The Kid et Georgio]
Eh oh aie aie
J’connais la donne, j’connais les peines
Besoin de personne oh aie aie
Les yeux au ciel je bats des ailes, sans faire attention oh aie aie ah
Et le temps m’rappelle que tout est bref eh yeah yeah
Je voudrais qu'ma vie soit comme un rêve éveillé
Eh oh aie aie
J’connais la donne, j’connais les peines
Besoin de personne oh aie aie
Les yeux au ciel je bats des ailes, sans faire attention oh aie aie ah
Et le temps m’rappelle que tout est bref eh yeah yeah
Je voudrais qu’ma vie soit comme un rêve éveillé
[Outro : Test The Kid et Georgio]
Ehhh, j’connais la donne j’connais la donne yeah
Besoin de personne besoin de personne yeah
Non non non non non non non non
Besoin de personne, personne eh yeah yeah yeah
Et le temps me rappelle que tout est bref, tout est bref
Eh eh eh eh j’ai besoin de personne
J’connais la donne j’connais la donne
J’connais les peines j’connais les peines
Ehhhhhh ehhhh ehh
Et le temps me rappelle que tout est bref que tout est bref yeahEmbed"
Tsew The Kid,Cara,"3 ContributorsCara Lyrics[Couplet 1]
Yea
Hey money money yo oh
J'parierais mon salaire sur tes formes de folie yo oh
T'as le flow qui me dérange yea
J'ai mordu mon poing quand tu as décalé tes hanches ya
Tu sais à quoi tu me fais penser?
Au mouvement d'un serpent qui se met à danser ya
On est si proche et si loin l'un de l'autre
Mais je resterai pas là tout seul à camper hey

[Refrain]
Et on tourne tourne tourne tourne tourne
On fait semblant de pas se regarder ya
Comme des vautours autour autour autour autour
Qui guettent la proie avant de l'approcher ya
Chaque seconde est comme un combat
Le jeu de séduction a quelque chose de mental hey
Je te découvrirai en surface
Et on dira que le passé maintenant ça compte pas
Wo ho
Hmm ho ho
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
You might also like[Couplet 2]
La petite a des choses à cacher
Ce n'est pas le cas de sa robe noire décolleté ya
La petite a toujours assumé
Elle fait semblant de montrer de la timidité
Je n'ai pas une minute à perdre ya
A la seconde, j'suis déter hey yeh
Je n'ai pas une minute à perdre ya
J""préfère agir et me taire hey ya

[Refrain]
Et on tourne tourne tourne tourne tourne
On fait semblant de pas se regarder ya
Comme des vautours autour autour autour autour
Qui guettent la proie avant de l'approcher ya
Chaque seconde est comme un combat
Le jeu de séduction a quelque chose de mental hey
Je te découvrirai en surface
Et on dira que le passé maintenant ça compte pas
Wo ho
Hmm ho ho
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
[Outro]
Tsew the kid
Hey hey hey
Wo ho
Hmm ho ho
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Alefa
Cara cara oh oh cara cara
Tsew the kid Tsew the kid Tsew the kid
Cara Saint-Germain
[?]Embed"
Tsew The Kid,Cara (Alefa),"1 ContributorCara (Alefa) LyricsHey money money yo oh
J'parierais mon salaire sur tes formes de folie yo oh
T’as le flow qui me dérange
J'ai mordu mon poing quand tu as décalé tes hanches ya
Tu sais à quoi tu me fais penser ?
Au ??? serpent qui se met à danser ya
On est si proche et si loin l'un de l’autre
Je resterai pas là tout seul à camper hey

Et on tourne tourne tourne tourne tourne
On fait semblant de pas se regarder ya
Comme des vautours autour autour autour autour
Qui guettent la proie avant de l'approcher ya
Chaque seconde est comme un combat
Le jeu de séduction a quelque chose de mental hey
Je te découvrirai en surface
Et on dira que le passé maintenant ça compte pas

Ah hmmm

Alefa
Cara cara oh oh cara cara
(x4)


Un petit tas de chose à cacher
Ce n'est pass le cas de sa robe noire décolleté ya
La petite a toujours assumé
Elle fait semblant de montrer de la timidité
Je n'ai pas une minute à perdre ya
A la seconde, j'suis déter hey yeh
Je n'ai pas une minute à perdre ya
Je préfère agir et me taire hey ya
You might also like
Et on tourne tourne tourne tourne tourne
On fait semblant de pas se regarder ya
Comme des vautours autour autour autour autour
Qui guettent la proie avant de l'approcher ya
Chaque seconde est comme un combat
Le jeu de séduction a quelque chose de mental hey
Je te découvrirai en surface
Et on dira que le passé maintenant ça compte pas


Alefa
Cara cara oh oh cara cara
(x4) bis

Tsew the kid tsew the kid tsew the kidEmbed"
Tsew The Kid,Celle,"4 ContributorsCelle Lyrics[Couplet 1]
Qu'est-ce tu m'consoles
Nan je vais bien
J'suis juste en phase seul dans un coin
J'repense à tout, j'repense à rien
Pendant qu'la fête bat son plein
Il est trois heures le son est fly
Les gens sont high
L'nigga est die (yeah, yeah)
Perdu dans les pensées de quelqu'un d'autre

[Pont]
J'ai juste l'impression qu'j'pars
J'irai danser plus tard
J'aimerais me recueillir
Et pourquoi pas prier
J'partirai si j'en ai marre
Même si j'peux plus bouger mon corps
J'aimerais le ressentir
Et arrêter de nier

[Refrain]
T'aimerais être celle dont je parle quand j'suis bourré
Celle qui me rappelle que c'est dangereux de jouer
Celle dont les larmes ont fini par couler pour nous deux
Celle dont je ne peux pas effacer le souvenir
T'aimerais être celle dont je parle quand j'suis bourré
Celle qui me rappelle que c'est dangereux de jouer
Celle dont les larmes ont fini par couler pour nous deux
Celle dont je ne peux pas effacer le souvenir
You might also like[Pont]
T'aimerais être celle, t'aimerais être celle
T'aimerais être celle, t'aimerais être celle, celle, celle

[Couplet 2]
Et on divague autour d'un verre
Est c'que tu sais qu'c'est éphémère
Le lendemain tu te réveilles
Et tu te dis qu'tout est fini
C'est juste une soirée pleine de monde
Un être vous manque et c'est le drame
C'est le vide qui nous comble
Quand l'orage se montre et gronde

[Pont]
J'ai juste l'impression qu'j'pars
J'irai danser plus tard
J'aimerais me recueillir
Et pourquoi pas prier
J'partirai si j'en ai marre
Même si j'peux plus bouger mon corps
J'aimerais le ressentir
Et arrêter de nier

[Refrain]
T'aimerais être celle dont je parle quand j'suis bourré
Celle qui me rappelle que c'est dangereux de jouer
Celle dont les larmes ont fini par couler pour nous deux
Celle dont je ne peux pas effacer le souvenir
T'aimerais être celle dont je parle quand j'suis bourré
Celle qui me rappelle que c'est dangereux de jouer
Celle dont les larmes ont fini par couler pour nous deux
Celle dont je ne peux pas effacer le souvenir
[Outro]
T'aimerais être celle, ouais ouais, celle
T'aimerais être celle, ouais ouais, celle
T'aimerais être celle, t'aimerais être, celle, heyEmbed"
Tsew The Kid,C’est pour ça,"4 ContributorsC’est pour ça Lyrics[Paroles de ""C'est pour ca"" de Tsew The Kid]

[Couplet 1]
Allô la lune, ici la Terre
J'suis dans ma bulle, j'suis dans la merde
J'veux faire d'la moto sur le sable
Au bord de l'eau, au bord de la mer
Funambule, j'crois qu'il ne tient plus
Ouais sur un fil, j'ai dû me faire
J'ai dû me perdre dans les abysses
Et dans les abysses, j'ai vu l'enfer
Y'avait mes potos, y'avait des pestes
Des vers sur moi que je déteste
Des millions d'moi, ouais, des millions d'miroirs
Des visions de trou noir où je me perds
La vie c'est dur, mais la vie c'est une fois
J'te le redirai pas 2 fois, yeah

[Refrain]
C'est pour ça que les jeunes se pètent la tête tous les jours
On essaie tout les matins, on espère que tout ira bien
C'est pour ça que les vieux trouvent pas qu'on est intelligent
On essaie tout les matins, on espère que tout ira bien

[Pont]
C'est pour ça que les jeunes se pètent la tête tous les jours
On essaie tout les matins, on espère que tout ira bien
C'est pour ça que les vieux trouvent pas qu'on est intelligent
On essaie tout les matins, on espère que tout ira bien, ouais
You might also like[Couplet 2]
Évidemment que je vais pas m'laisser faire, ouais
Le vide en moi, c'est pas facile de le terner
J'ai des options, des gens pleins de dévotion
L'amour devient ma potion, elle paiera toute ma caution
Merde
Tous les jours c'est la même, ici c'est la merde
Des galériens dans la rue, l'automne et l'hiver
On s'fait des films dans la tête
Des cinémas dans de l'herbe
La dépression, elle m'inquiète
Mais bon, tu sais que l'état veut rien faire
Ouais, ouais, ouais
J'suis pas l'gendre idéal, nan
Ouais, ouais, ouais
Pas du genre idéal, nan

[Pont]
C'est pour ça que les jeunes se pètent la tête tous les jours
C'est pour ça que les vieux trouvent pas qu'on est intelligent
On espère que tout ira bien

[Refrain]
C'est pour ça que les jeunes se pètent la tête tous les jours
On essaie tout les matins, on espère que tout ira bien
C'est pour ça que les vieux trouvent pas qu'on est intelligent
On essaie tout les matins, on espère que tout ira bienEmbed"
Tsew The Kid,Cigarette,"18 ContributorsCigarette Lyrics[Intro]
Hey, Tsew The Kid
Cigarette, hey
J'la vois se consumer
J'nous vois nous consumer
Ça fait

[Couplet 1]
J't'attendais dans ce café à Paris, j'suis assis
Je regarde la vitre, j'te vois arriver en taxi
T'étais belle mais bon, cette fois j'te l'ai pas dit
On était deux à la table mais si seuls dans nos esprits
Tu commandes un café et moi de même
T'allumes ta dernière clope en face de moi au bout d'tes lèvres
Je sais pas quoi t'dire ni comment l'expliquer
J'veux plus d'toi dans ma vie, mais mon cœur lui veut te garder
Ouais, c'est chaud de se dire que demain
Je me réveillerai solo avec quelques rêves en moins
Non, je le supporte pas mais j'suis ferme
Dans mon regard, prêt à te dire au revoir (Au revoir)
Et là, le temps, j'le vois se consumer
On sait déjà les choses donc y a plus b'soin d'crier
On s'regarde dans les yeux à travers la fumée
Jusqu'à qu'ton dernier souffle s'écrase dans le cendrier

[Refrain]
Tout c'qui m'restera, c'est quelques photos de toi (Photos de toi)
Tout c'qui m'restera, c'est quelques photos de toi (Photos de toi)
Et une trace de rouge à lèvres posée sur une cigarette (Cigarette)
Trace de rouge à lèvres posée sur une cigarette (Cigarette)
Tout c'qui m'restera, c'est quelques photos de toi (Photos de toi)
Tout c'qui m'restera, c'est quelques photos de toi (Photos de toi)
Et une trace de rouge à lèvres posée sur une cigarette (Cigarette)
Trace de rouge à lèvres posée sur une cigarette (Cigarette)
You might also like[Pont]
Et le temps me consume, mais bon j'l'assume
T'étais un anneau autour de moi, j'étais Saturne
Et ouais, j'me consume, mais bon j'assume
T'étais un anneau autour de moi quand j'étais Saturne

[Couplet 2]
Ayo fuck, j'la vois partir là-bas
J'ai des gros remords dans la tête
Ayo Tsew, on t'a dit : ""Nan, nan, n'y vas pas""
Dans la bouche, j'ai un sale goût amère
Ok, merde, faudrait p't-être que j'te rattrape
Moi j'suis capable de dire : ""Mmh, c'est pas grave""
Faut qu'j'me dise qu'au fond de nous, tout est fini
Pourquoi j'me dis encore qu'j'irais chez toi chercher mes habits ?
Et là, le temps, j'le vois se consumer, faut assumer
On sait déjà les choses, y a plus besoin d'crier
On s'est regardé dans les yeux à travers la buée
Ton dernier souffle est mort avec ta clope dans le cendrier
J'voulais encore te dire au revoir
Apercevoir ta dernière larme
Un espoir, nan

[Refrain]
Tout c'qui m'restera, c'est quelques photos de toi
Tout c'qui m'restera, c'est quelques photos de toi
Et une trace de rouge à lèvres posée sur une cigarette
Trace de rouge à lèvres posée sur une cigarette3Embed"
Tsew The Kid,Comme ça,"4 ContributorsComme ça Lyrics[Refrain]
Hey, hey
C'est cette vie que l'on mènera
Silencieux sont mes combats
Solitaire moins associable
Soit tu m'aimes soit tu m'aimes pas aye
J'suis comme ça (x3)
Hey ya
J'suis comme ça (x3)
Hey ya

[Couplet 1]
Cette nuit je serai absent
Je préfère écrire des textes
Elle m'dit que y'a pas ses parents
Elle m'appelle pour du sexe
J'ai plus le time pour ces conneries
Faut que j'optimise mes nuits
Pour la daronne d'la money
De la gloire pour la famille
J'ai pas le temps, j'ai pas le temps
Je dois m'en aller, m'en aller
J'ai pas la conscience tranquille
Mais mes semblables sont en sécurité
Mais bon je m'en fous, de pas mal de choses
Je me concentre que sur l'essentiel
C'est l'essence-même de cette cause
You might also like[Pré-refrain]
On sait qu'demain sera mieux qu'la veille (x4)
Tu le sais, tu le sais, tu le sais hey hey yeah

[Refrain]
C'est cette vie que l'on mènera
Silencieux sont mes combats
Solitaire moins associable
Soit tu m'aimes soit tu m'aimes pas aye
J'suis comme ça (x3)
Hey ya
J'suis comme ça (x3)
Hey ya

[Refrain 2]
C'est cette vie que l'on mènera
Silencieux comme un cobra
Solitaire moins associable
Y'a que Dieu qui me jugera
J'suis comme ça (x3)
Hey yea
J'suis comme ça (x3)

[Couplet 2]
Vas-y viens on se la donne
Vas-y viens j'ai la pêche
J'pourrais me sacrifier pour mon frère
Et pour tous ceux qui m'sont chers
J'ai cherché dans ma tristesse
Et j'ai trouvé du flow
Ça lui plaît quand je la caresse
Et l'inspi coule à flot
Bah vas y viens on se la donne
Vas y viens j'ai la pêche
J'pourrais me sacrifier pour mon frère
Et pour tous ceux qui me sont chers
J'ai cherché dans ma tristesse
Et j'ai trouvé du flow
Ça lui plaît quand je la caresse
Et l'inspi coule à flot
[Pré-refrain]
On sait qu'demain sera mieux qu'la veille (x3)
Tu le sais, tu le sais, tu le sais hey hey yeah

[Refrain]
C'est cette vie que l'on mènera
Silencieux sont mes combats
Solitaire moins associable
Soit tu m'aimes soit tu m'aimes pas aye
J'suis comme ça (x3)
Hey ya
J'suis comme ça (x3)
Hey ya

[Refrain 2]
C'est cette vie que l'on mènera
Silencieux comme un cobra
Solitaire moins associable
Y'a que Dieu qui me jugera yeah
J'suis comme ça (x3)
Hey
J'suis comme ça (x3)
HeyEmbed"
Tsew The Kid,Désert,"3 ContributorsDésert Lyrics[Paroles de ""Désert"" de Tsew The Kid feat. Hatik]

[Intro : Tsew The Kid]
Tu sais, j'vais plus là-bas
Moi tous les soirs, j'rêve de paradise
À la fenêtre de mon appart
La pluie est froide et je pense à toi
Des millions de pensées perdues
Quand la tempête elle perdure
On se débat dans le désordre
Le silence est hyper dur quand les pensées nous perturbent
On s'éloigne dans le désert

[Refrain : Hatik]
Tu sais, j'vais plus là-bas
Moi tous les soirs, j'rêve de paradise
À la fenêtre de mon appart
La pluie est froide et je pense à toi
Des millions de pensées perdues
Quand la tempête elle perdure
On se débat dans le désordre
Le silence est hyper dur quand les pensées nous perturbent
On s'éloigne dans le désert

[Couplet 1  : Hatik]
Parfois, je m'égare dans le silence
Je regarde par ma fenêtre à la recherche d'une étoile filante
Tu veux savoir c'que j'ai dans la tête
Écoute mes textes, j'ai pas le cœur à la fête
Defois j'prend le fer sans savoir où je vais, okay
Defois j'prend le fer sans savoir où je vais
J'coupe mon tèl ouais, et j'écoute du Whitney han
J'passe devant le parc où on se baladait
Mais là j'suis seul ouais, et les larmes sont salées han
You might also like[Pré-Refrain: Tsew The Kid]
Defois j'suis là, defois j'suis pas là
J'ai mal je l'ai vu dans les yeux de mama

[Refrain : Hatik]
Tu sais, j'vais plus là-bas
Moi tous les soirs, j'rêve de paradise
À la fenêtre de mon appart
La pluie est froide et je pense à toi
Des millions de pensées perdues
Quand la tempête elle perdure
On se débat dans le désordre
Le silence est hyper dur quand les pensées nous perturbent
On s'éloigne dans le désert

[Couplet 2 : Tsew The Kid]
J'cours à ma perte
Mon lifestyle prend la tête
J'me bizz à faire la guerre avec moi même, j'veux faire la paix
Tu fait le [?], tu ressens le poids de me cernes
Tu va me serrer dans tes bras et m'emmener loin
On s'fait du mal mais on s'aime bien
Tu sais, j'vais plus là-bas
Moi tous les soirs, j'rêve de paradise
À la fenêtre de mon appart
La pluie est froide et je pense à toi
Des millions de pensées perdues
Quand la tempête elle perdure
On se débat dans le désordre
Le silence est hyper dur quand les pensées nous perturbent
On s'éloigne dans le désert
[Refrain : Hatik]
Tu sais, j'vais plus là-bas
Moi tous les soirs, j'rêve de paradise
À la fenêtre de mon appart
La pluie est froide et je pense à toi
Des millions de pensées perdues
Quand la tempête elle perdure
On se débat dans le désordre
Le silence est hyper dur quand les pensées nous perturbent
On s'éloigne dans le désertEmbed"
Tsew The Kid,Deuxième chance,"5 ContributorsDeuxième chance Lyrics[Paroles de ""Deuxième chance""]

[Couplet 1]
Hey
2-3 grammes, de l'alcool
Shots de vodka, verre de rhum
Qu'on se le dise sans se fâcher, pourquoi tu trouve plus la force ?
Ah si c'était facile de t'attendre, là j'suis comme un con tout seul sur la piste de danse
J'me sens abimé, j'fais que tiser tout ce qu'on a posé sur la table
J'ai pris les cachets, j'ai pris le sachet, j'me suis enfumé toute la night
J'ai plus ma tête, j'ai plus la voix, j'peux pas l'avoir comme ca
Et puis t'facon elle revient pas, j'crois qu'elle se barre cette fois

[Pré-Refrain]
Si tu pense tout refaire avec un autre
Alors, je te laisserait t'en aller
Et si tu écoutait ton cœur d'abord, d'abord

[Refrain]
Pardonne moi je t'ai déçu, j'suis comme un ange déchu
J'ai besoin de temps yeah, de tellement de tendresse
Pour soigner les blessures, les lésions, les fissures
On a besoin de temps yeah, juste un peu de tendresse
Alors, alors, est-ce que tu reste encore ?
Alors, est-ce que tu m'accorde une deuxième chance ? hmmm
You might also like[Couplet 2]
Y'en a qui prient, y'en a qui finissent gantés, y'en a qui ont niqués leur santé
Dans l'abus, la gue-dro, l'alcool et les 'tasses et les fêtes où les gens sont déjantés
J'arrête pas les cris de mes pensées, la vie m'a rendu tellement blasé
Parfois j'aimerais bien m'isoler dans un pays où je peux tout recommencer
Pourquoi pas le faire avec toi, si c'est quelqu'un d'autre c'est sûr j'pourrais pas
Dans l’instant T, c'est toi que j'veux, mais t'est partie j'ai trop déconné
J'ai mangé du seum toute la soirée, c'est tant pis
J'finirais sûrement dans l'oubli, comme toutes les choses qu'on s'est promis au lit

[Pré-Refrain]
Si tu pense tout refaire avec un autre
Alors, je te laisserait t'en aller
Et si tu écoutait ton cœur d'abord, d'abord

[Refrain]
Pardonne moi je t'ai déçu, j'suis comme un ange déchu
J'ai besoin de temps yeah, de tellement de tendresse
Pour soigner les blessures, les lésions, les fissures
On a besoin de temps yeah, juste un peu de tendresse
Alors, alors, est-ce que tu reste encore ?
Alors, est-ce que tu m'accorde une deuxième chance ? hmmm

[Outro]
Je t'ai déçu
J'suis comme un ange déchu
On a besoin de tempsEmbed"
Tsew The Kid,Être un autre,"3 ContributorsÊtre un autre Lyrics[Premier Couplet]
J'ai l’esprit qui me travaille, le mal qui me tape dans le cœur, ouais
J'ai la tête dans l'embrume l'esprit hanté par toute ces rancœur
J'ai envie de me foutre en l'air de me foutre une balle dans la tête
J'ai l'esprit qui me travaille, les idées sont noires dans mon coeur

[Refrain}
Je veux être un autre, mais je suis toujours lui...
Je veux être un autre, ah, mais je suis toujours lui...
Je veux être un autre mais un autre, oh ho toujours lui... yeah
Je veux être un autre ouais un autre oh oh toujours lui... yeah

[Deuxième Couplet]
J'ai la tête dans les nuages, l'esprit ma emporté ailleurs
J'ai la haine qui m'engraine et a pris le dessus sur la peur
J'ai envie de me foutre en l'air me foutre une balle dans la tête
J'ai l'esprit qui me travaille, les idées sont noir dans ma tête, yeah yeah yeah

[Refrain]
Je veut être un autre, mais je suis toujours lui...
Je veut être un autre, toujours lui
Je veut être un autre pas un autre pas un autre, toujours lui...
Je veut être un autre pas un autre pas un autre mais je suis toujours lui
Mh toujours luiYou might also likeEmbed"
Tsew The Kid,Évadé,"6 ContributorsÉvadé Lyrics[Paroles de ""Évadé""]

[Couplet 1]
Yeah, ma prison intérieure est belle, ma prison intérieure est sale
Bien qu’elle est mortelle, elle me rappelle une part de mon visage
La question : pourquoi est-elle si puissante ?
Je sais, quand j’avais 8 ans, c’était pas pareil, j’avais pas la même vision
J’vois des barreaux métalliques qui me séparent de la liberté
Pour les autres, c’est invisible, y a que moi qui suis affecté
Mais chacun a sa prison, chacun est emprisonné
Et quand je parle de m’évader, on me voit comme un visionnaire
Et même un millionnaire peut se sentir enfermé
Un SDF libéré, un contremaître enchaîné
Le détenu, c’est toi, c’est moi, les détenus, c’est nous tous
La même tenue orange et noire qu’on enfile et qu’on épouse
Yeah

[Refrain]
N’éteins pas la lumière, j’ai peur du noir
Quand les moutons ne sont pas la
J’ai plus de café dans le sang, c’est mort
J’ai le sang glacé comme un condamné
J’veux pas qu'mes yeux se ferment à tout jamais, non
On s’enferme dans tant d'raisons, oh, tant d’efforts pourtant
Tu peux t’évader même si t’es condamné
On s’enferme dans tant d'raisons, oh, tant d’efforts pourtant
You might also like[Couplet 2]
On court à droite, à gauche à chercher nos repères
À trop vouloir faire de l’argent, on compte des traîtres parmi nos frères
Il ne faut pas chercher des excuses, dans le studio, le bitume
On s’découvre, on se fissure, on s’aime bien et puis on s’dispute
Génération marquée par le manque, aujourd’hui, les choses vont trop vite
Les réseaux, c’est un truc de fou que les vieux n’ont jamais compris
Et l’amour s’perd, car on le jette aussi vite qu’on l’a reçu
On apprécie moins bien les choses car nos envies ont l’dessus
Et c’est pas facile, d’avoir du recul sur la veille
Y'a tellement d'trucs qui changent qu’on a l’impression que tout est pareil
Mais faut pas croire que les cons sont tous assis au fond de la classe
Ils ont pas moins de chance que les autres dans ce monde de trouver leur place, hey

[Refrain]
N’éteins pas la lumière, j’ai peur du noir
Quand les moutons ne sont pas la
J’ai plus de café dans le sang, c’est mort
J’ai le sang glacé comme un condamné
J’veux pas qu'mes yeux se ferment à tout jamais, non
On s’enferme dans tant d'raisons, oh, tant d’efforts pourtant
Tu peux t’évader même si t’es condamné

[Outro]
N’éteins pas la lumière, j’ai peur du noir
Quand les moutons ne sont pas la
J’ai plus de café dans le sang, c’est mort
J’ai le sang glacé comme un condamné
J’veux pas qu'mes yeux se ferment à jamais, non
On s’enferme dans tant d'raisons, oh, tant d’efforts pourtant
Tu peux t’évader même si t’es condamnéEmbed"
